<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ROSN,D,20060911,000000,201.2100000,201.8900000,199.8000000,199.8000000,1458805
ROSN,D,20060912,000000,199.8100000,200.9000000,199.8000000,200.5000000,378001
ROSN,D,20060913,000000,200.3000000,201.4000000,199.3000000,201.0000000,488235
ROSN,D,20060914,000000,200.3000000,201.3500000,200.3000000,201.0000000,2318427
ROSN,D,20060915,000000,200.3100000,205.0000000,200.2100000,204.2000000,1183822
ROSN,D,20060918,000000,203.4500000,205.8000000,203.0000000,205.0000000,888715
ROSN,D,20060919,000000,205.0000000,207.7000000,204.3000000,207.2000000,1206167
ROSN,D,20060920,000000,206.3000000,217.0000000,205.5000000,215.0000000,4269176
ROSN,D,20060921,000000,214.9900000,215.8800000,206.0100000,209.9600000,1547229
ROSN,D,20060922,000000,208.0900000,210.0000000,204.3000000,205.8000000,2255789
ROSN,D,20060925,000000,204.8000000,205.0000000,200.2500000,202.0300000,1876207
ROSN,D,20060926,000000,202.3000000,205.1200000,202.0000000,205.1200000,1781898
ROSN,D,20060927,000000,206.1100000,210.5400000,205.0000000,207.2800000,1077665
ROSN,D,20060928,000000,209.9900000,214.8000000,208.4000000,214.5500000,2463852
ROSN,D,20060929,000000,212.3000000,215.9500000,210.0100000,211.9900000,1392688
ROSN,D,20061002,000000,212.2500000,214.9900000,207.0000000,211.3500000,391993
ROSN,D,20061003,000000,211.2500000,212.0000000,208.0000000,208.0000000,699322
ROSN,D,20061004,000000,207.2500000,210.0000000,206.3400000,209.3900000,402963
ROSN,D,20061005,000000,210.2500000,213.4000000,209.6000000,212.5000000,694911
ROSN,D,20061006,000000,211.2500000,213.2500000,210.2500000,212.9900000,509574
ROSN,D,20061009,000000,211.1300000,213.7000000,211.1200000,213.2000000,427481
ROSN,D,20061010,000000,213.2000000,214.1000000,207.0100000,213.9000000,484795
ROSN,D,20061011,000000,212.2600000,213.5000000,211.2500000,212.5000000,265840
ROSN,D,20061012,000000,212.1900000,213.2500000,210.3100000,211.9200000,245334
ROSN,D,20061013,000000,211.7000000,214.0000000,211.3000000,214.0000000,405882
ROSN,D,20061016,000000,213.7100000,214.5000000,212.0000000,213.0000000,465545
ROSN,D,20061017,000000,214.5600000,219.2000000,213.0000000,218.5600000,4042616
ROSN,D,20061018,000000,218.9900000,225.8000000,217.5000000,225.5900000,3544291
ROSN,D,20061019,000000,224.5700000,226.6000000,222.0000000,226.5900000,955585
ROSN,D,20061020,000000,226.3000000,228.2000000,223.5100000,224.8900000,1205625
ROSN,D,20061023,000000,224.3300000,226.8900000,221.0000000,223.7900000,753344
ROSN,D,20061024,000000,224.3900000,224.3900000,221.5100000,222.5500000,279016
ROSN,D,20061025,000000,223.0100000,229.4900000,222.5000000,229.3900000,1765662
ROSN,D,20061026,000000,230.0000000,233.2000000,227.2500000,230.3000000,3097549
ROSN,D,20061027,000000,230.3000000,234.2500000,228.9900000,234.2400000,1141954
ROSN,D,20061030,000000,233.0000000,233.9900000,225.2500000,225.7500000,1060096
ROSN,D,20061031,000000,225.2500000,230.9700000,225.2500000,229.8000000,1300356
ROSN,D,20061101,000000,230.5000000,232.5000000,229.5000000,231.2000000,1399877
ROSN,D,20061102,000000,230.1000000,232.4000000,228.3100000,229.0000000,807639
ROSN,D,20061103,000000,229.9800000,231.9800000,228.8000000,231.3800000,640745
ROSN,D,20061107,000000,232.0000000,233.2200000,231.3800000,231.6600000,746389
ROSN,D,20061108,000000,231.2000000,232.8000000,229.5100000,231.9700000,754502
ROSN,D,20061109,000000,232.1000000,240.6000000,231.3100000,238.4500000,3073509
ROSN,D,20061110,000000,238.0000000,250.9000000,237.5100000,249.5000000,6024517
ROSN,D,20061113,000000,249.0000000,264.9500000,247.2600000,247.8100000,21001464
ROSN,D,20061114,000000,249.9000000,253.8000000,244.5000000,248.5900000,6993111
ROSN,D,20061115,000000,245.0000000,248.0000000,239.2500000,247.4000000,6235078
ROSN,D,20061116,000000,247.8000000,247.8900000,242.8200000,243.4900000,2971029
ROSN,D,20061117,000000,242.2500000,243.2000000,238.6000000,242.4500000,3893360
ROSN,D,20061120,000000,242.0000000,242.5000000,239.4000000,240.5300000,1053384
ROSN,D,20061121,000000,242.0000000,245.7000000,240.5500000,244.5300000,1416341
ROSN,D,20061122,000000,245.9800000,246.8900000,239.2600000,239.7900000,2939981
ROSN,D,20061123,000000,240.3000000,242.7500000,240.0000000,241.8800000,853080
ROSN,D,20061124,000000,242.0000000,242.1100000,240.1000000,241.7000000,549538
ROSN,D,20061127,000000,242.3900000,244.1000000,240.5000000,241.5400000,1062546
ROSN,D,20061128,000000,241.5800000,241.8900000,239.5000000,240.2000000,1161577
ROSN,D,20061129,000000,241.4700000,243.0000000,241.0000000,242.9000000,2160153
ROSN,D,20061130,000000,243.1000000,244.8000000,238.5000000,240.4500000,3017470
ROSN,D,20061201,000000,241.0000000,241.2000000,237.4300000,237.7000000,1977392
ROSN,D,20061204,000000,238.0000000,240.0000000,238.0000000,238.7500000,865512
ROSN,D,20061205,000000,239.4300000,244.8000000,238.0000000,242.0000000,4360148
ROSN,D,20061206,000000,244.0000000,248.2300000,241.2500000,247.9100000,3861861
ROSN,D,20061207,000000,248.2300000,252.1600000,246.2000000,246.9900000,4027914
ROSN,D,20061208,000000,247.3000000,249.4000000,245.2500000,248.5200000,1359554
ROSN,D,20061211,000000,248.1900000,249.1000000,245.5200000,246.3500000,1623352
ROSN,D,20061212,000000,247.0000000,249.9900000,244.3100000,245.4000000,1423057
ROSN,D,20061213,000000,245.3000000,245.8300000,238.2500000,242.8400000,2926546
ROSN,D,20061214,000000,243.0100000,246.0300000,241.0500000,245.5800000,1342746
ROSN,D,20061215,000000,246.0000000,249.2500000,246.0000000,249.0100000,1928207
ROSN,D,20061218,000000,249.3200000,249.8000000,245.2500000,246.0000000,1138826
ROSN,D,20061219,000000,245.2500000,245.2800000,240.0000000,240.6100000,1304710
ROSN,D,20061220,000000,243.0000000,245.6000000,241.3100000,242.4000000,1255498
ROSN,D,20061221,000000,242.4000000,243.0000000,240.0000000,242.8700000,1436230
ROSN,D,20061222,000000,241.5100000,243.9400000,240.2500000,243.1000000,700377
ROSN,D,20061225,000000,242.5000000,243.1100000,240.2100000,241.0400000,1115960
ROSN,D,20061226,000000,242.0000000,243.5000000,240.0500000,241.9900000,671955
ROSN,D,20061227,000000,241.4500000,243.7500000,240.4500000,243.6000000,2162624
ROSN,D,20061228,000000,243.5000000,246.7400000,241.5000000,243.9500000,2194523
ROSN,D,20061229,000000,243.8900000,244.9100000,243.2000000,243.8800000,706785
ROSN,D,20070109,000000,237.3900000,237.8000000,226.2500000,227.0500000,3892331
ROSN,D,20070110,000000,227.5000000,229.0000000,224.0100000,227.0000000,2699942
ROSN,D,20070111,000000,226.5000000,230.0000000,224.7300000,227.9000000,2333132
ROSN,D,20070112,000000,226.5000000,226.5000000,224.0000000,226.0400000,2193334
ROSN,D,20070115,000000,227.2500000,240.6200000,227.1000000,240.4900000,5425634
ROSN,D,20070116,000000,240.0100000,243.2000000,234.2000000,234.2000000,4744752
ROSN,D,20070117,000000,233.6000000,235.2300000,230.2500000,232.3000000,3737945
ROSN,D,20070118,000000,234.2500000,237.9400000,233.5000000,234.5200000,2433933
ROSN,D,20070119,000000,233.2500000,239.1100000,232.7700000,237.8800000,2176006
ROSN,D,20070122,000000,239.9000000,242.5000000,236.2500000,238.5000000,3392130
ROSN,D,20070123,000000,237.1000000,239.9500000,234.1000000,236.5100000,2904271
ROSN,D,20070124,000000,238.2500000,241.7500000,236.9100000,237.6700000,3498912
ROSN,D,20070125,000000,239.6700000,241.1000000,238.5000000,239.5100000,2005200
ROSN,D,20070126,000000,237.5000000,239.3000000,237.1200000,237.9100000,942178
ROSN,D,20070129,000000,240.0000000,240.2500000,235.2500000,235.5600000,1032199
ROSN,D,20070130,000000,235.2500000,236.2500000,232.3100000,236.2400000,1297124
ROSN,D,20070131,000000,237.2500000,239.2500000,233.3000000,234.7000000,1997000
ROSN,D,20070201,000000,237.2500000,240.0000000,235.4500000,238.3000000,2340009
ROSN,D,20070202,000000,238.9000000,242.2300000,237.5000000,239.8200000,2494223
ROSN,D,20070205,000000,241.5000000,241.5000000,238.2500000,239.2600000,1863984
ROSN,D,20070206,000000,238.6000000,241.5200000,237.6400000,239.8000000,2624387
ROSN,D,20070207,000000,240.1000000,240.9900000,238.0500000,238.6900000,830823
ROSN,D,20070208,000000,237.2500000,237.9000000,232.5000000,232.8100000,2004603
ROSN,D,20070209,000000,235.9000000,236.2500000,230.0000000,233.9900000,1739582
ROSN,D,20070212,000000,232.5000000,232.9700000,226.0000000,226.2500000,2249749
ROSN,D,20070213,000000,226.0000000,229.9300000,224.3200000,229.2200000,2119518
ROSN,D,20070214,000000,230.2500000,231.0000000,228.1100000,228.9000000,688664
ROSN,D,20070215,000000,229.0000000,230.0200000,226.2100000,226.5000000,1046652
ROSN,D,20070216,000000,227.2300000,227.2300000,225.0100000,226.3500000,1320964
ROSN,D,20070219,000000,227.3000000,229.2500000,226.2500000,226.4000000,1201300
ROSN,D,20070220,000000,226.4400000,226.8900000,225.2000000,226.2800000,804413
ROSN,D,20070221,000000,226.9000000,234.2500000,226.5100000,232.0000000,4736191
ROSN,D,20070222,000000,233.2500000,237.9000000,233.2300000,236.3900000,3980595
ROSN,D,20070226,000000,237.2600000,239.7000000,233.8200000,234.8500000,2830405
ROSN,D,20070227,000000,233.5000000,233.8900000,226.1100000,227.5000000,3611809
ROSN,D,20070228,000000,222.9500000,224.7400000,216.0000000,221.5000000,5257746
ROSN,D,20070301,000000,219.8000000,224.9000000,206.0000000,211.0000000,6501321
ROSN,D,20070302,000000,212.4900000,214.4900000,208.2000000,211.5500000,5537438
ROSN,D,20070305,000000,206.5000000,208.3000000,198.5000000,201.5100000,4589446
ROSN,D,20070306,000000,203.1000000,205.5000000,203.0000000,204.1000000,3473038
ROSN,D,20070307,000000,206.2500000,215.7500000,204.5000000,212.5000000,4603859
ROSN,D,20070309,000000,216.2200000,219.0000000,214.6200000,217.9500000,3976810
ROSN,D,20070312,000000,216.5500000,219.4700000,212.3000000,213.5600000,2833223
ROSN,D,20070313,000000,215.0000000,216.2000000,212.2500000,213.9900000,2483540
ROSN,D,20070314,000000,205.0000000,206.9900000,200.0000000,205.7000000,4999189
ROSN,D,20070315,000000,208.2200000,210.0000000,206.1000000,207.4000000,2117881
ROSN,D,20070316,000000,207.4000000,213.0000000,205.2500000,209.6900000,3266594
ROSN,D,20070319,000000,211.9000000,216.2500000,210.7800000,215.9000000,2751420
ROSN,D,20070320,000000,216.2500000,219.0100000,212.5800000,213.8900000,6655549
ROSN,D,20070321,000000,214.8900000,218.0000000,214.5300000,216.3000000,4085577
ROSN,D,20070322,000000,218.2500000,219.2500000,214.8600000,216.0000000,6916637
ROSN,D,20070323,000000,217.0000000,219.0000000,214.2500000,218.1600000,9538400
ROSN,D,20070326,000000,219.2000000,222.2500000,218.6000000,219.3900000,10522931
ROSN,D,20070327,000000,219.0900000,221.9700000,215.1400000,216.0000000,8083551
ROSN,D,20070328,000000,216.4000000,218.5000000,216.0000000,216.3000000,5399636
ROSN,D,20070329,000000,216.4500000,217.4700000,215.7000000,217.4700000,3549517
ROSN,D,20070330,000000,219.2500000,219.2500000,215.2500000,216.2000000,5512724
ROSN,D,20070402,000000,215.9000000,217.5200000,214.3000000,217.5000000,2358803
ROSN,D,20070403,000000,218.0900000,219.2500000,215.8100000,217.0000000,5720715
ROSN,D,20070404,000000,218.2000000,218.5000000,216.2600000,216.2600000,2881521
ROSN,D,20070405,000000,217.0000000,217.7800000,215.5000000,215.9700000,1749972
ROSN,D,20070406,000000,215.8800000,216.2500000,214.8000000,215.4500000,1537238
ROSN,D,20070409,000000,215.5000000,216.3000000,214.8100000,215.1000000,3154194
ROSN,D,20070410,000000,214.5400000,214.5900000,210.8800000,213.8600000,6104883
ROSN,D,20070411,000000,214.2000000,215.5000000,214.0000000,214.0600000,3853572
ROSN,D,20070412,000000,213.4000000,220.9900000,212.5200000,217.8000000,11453201
ROSN,D,20070413,000000,221.2500000,230.5000000,219.0000000,230.2100000,40239341
ROSN,D,20070416,000000,232.7000000,235.9900000,229.3000000,234.6000000,38125387
ROSN,D,20070417,000000,234.6000000,235.0000000,227.0200000,229.2500000,24005271
ROSN,D,20070418,000000,228.8000000,229.6000000,225.1000000,227.1600000,8244516
ROSN,D,20070419,000000,224.6800000,224.6800000,219.1500000,219.9700000,10513524
ROSN,D,20070420,000000,222.3000000,226.4500000,222.2000000,223.8500000,5148617
ROSN,D,20070423,000000,225.2100000,225.9800000,222.0000000,224.2000000,4092899
ROSN,D,20070424,000000,225.0000000,232.2000000,224.8000000,228.7000000,17671980
ROSN,D,20070425,000000,226.2500000,234.4500000,226.2500000,233.3500000,15500968
ROSN,D,20070426,000000,235.2500000,238.5000000,229.5600000,229.9900000,18914032
ROSN,D,20070427,000000,230.2100000,233.8900000,218.1100000,219.7000000,16979754
ROSN,D,20070428,000000,222.2500000,223.9000000,221.1000000,223.7900000,4115704
ROSN,D,20070502,000000,221.8000000,223.3900000,219.3000000,220.0000000,3891502
ROSN,D,20070503,000000,221.2500000,226.2500000,220.6000000,223.6500000,8583740
ROSN,D,20070504,000000,224.4700000,224.4700000,221.4000000,221.7000000,4406919
ROSN,D,20070507,000000,221.9700000,221.9700000,219.4000000,219.9900000,2379873
ROSN,D,20070508,000000,221.1300000,222.3700000,217.2100000,217.2500000,5357347
ROSN,D,20070510,000000,217.9000000,223.7800000,214.0000000,214.3500000,14689884
ROSN,D,20070511,000000,211.7000000,214.0000000,208.6000000,209.6000000,9435264
ROSN,D,20070514,000000,213.0000000,213.9000000,208.5100000,209.8000000,5549249
ROSN,D,20070515,000000,208.4900000,209.7800000,204.7200000,206.1000000,8498772
ROSN,D,20070516,000000,207.1500000,212.0100000,201.0500000,211.9700000,21100841
ROSN,D,20070517,000000,212.2500000,212.2500000,206.6000000,207.2700000,8921944
ROSN,D,20070518,000000,208.9900000,210.7700000,207.5000000,209.3800000,5473810
ROSN,D,20070521,000000,210.8500000,213.2000000,208.3000000,210.7000000,5282384
ROSN,D,20070522,000000,211.9900000,213.5900000,208.7500000,211.2200000,7781974
ROSN,D,20070523,000000,210.5500000,211.8400000,207.2700000,207.5000000,5931888
ROSN,D,20070524,000000,207.2500000,208.0000000,201.5000000,207.6100000,8718205
ROSN,D,20070525,000000,205.0900000,208.6600000,204.4000000,208.0000000,5249934
ROSN,D,20070528,000000,209.1900000,209.2500000,203.0100000,203.8000000,4090476
ROSN,D,20070529,000000,204.1100000,205.8300000,199.5500000,200.9800000,5392627
ROSN,D,20070530,000000,197.1000000,200.9400000,196.1500000,199.8500000,7316336
ROSN,D,20070531,000000,202.0000000,207.1900000,201.5700000,205.3700000,7544471
ROSN,D,20070601,000000,207.1400000,212.7700000,204.2200000,212.0000000,7174193
ROSN,D,20070604,000000,209.2500000,210.9400000,207.6900000,208.3100000,4296607
ROSN,D,20070605,000000,209.0000000,210.7000000,207.2600000,207.6100000,3949558
ROSN,D,20070606,000000,207.9500000,209.2900000,204.8000000,205.8000000,2578911
ROSN,D,20070607,000000,204.7500000,206.5000000,203.2500000,203.5000000,2738534
ROSN,D,20070608,000000,201.9000000,204.5600000,200.7000000,203.0000000,4073027
ROSN,D,20070609,000000,203.5100000,203.9500000,201.3100000,203.2500000,1527098
ROSN,D,20070613,000000,203.2200000,203.9700000,202.0000000,203.9000000,2045851
ROSN,D,20070614,000000,204.5000000,209.8100000,204.5000000,208.9000000,8452406
ROSN,D,20070615,000000,209.7000000,211.4400000,206.7600000,209.6100000,5481729
ROSN,D,20070618,000000,211.1000000,214.4000000,209.2500000,209.2500000,5505481
ROSN,D,20070619,000000,209.2500000,210.3000000,205.8000000,206.2000000,3651100
ROSN,D,20070620,000000,207.0000000,209.3000000,206.3100000,208.2000000,3331354
ROSN,D,20070621,000000,207.0100000,207.6500000,204.8000000,205.3500000,2730737
ROSN,D,20070622,000000,205.0100000,206.6500000,204.1000000,205.9900000,2350431
ROSN,D,20070625,000000,204.9100000,204.9100000,203.6100000,204.0000000,1835330
ROSN,D,20070626,000000,204.1000000,206.2500000,203.6500000,205.2100000,2047716
ROSN,D,20070627,000000,203.8900000,204.8700000,202.5100000,203.7000000,2261522
ROSN,D,20070628,000000,204.5700000,207.4900000,204.5700000,206.0200000,4584502
ROSN,D,20070629,000000,207.0000000,207.0000000,203.8000000,204.7900000,2174844
ROSN,D,20070702,000000,205.0000000,208.7500000,204.0600000,204.7900000,5539066
ROSN,D,20070703,000000,206.5000000,207.5000000,205.0400000,205.5000000,7637688
ROSN,D,20070704,000000,205.9900000,206.5500000,204.6000000,204.9900000,6079539
ROSN,D,20070705,000000,205.5700000,213.2500000,205.1500000,213.2100000,19168697
ROSN,D,20070706,000000,212.5000000,214.4800000,211.1100000,213.9000000,10189163
ROSN,D,20070709,000000,215.0000000,216.5500000,214.5000000,215.4100000,7180492
ROSN,D,20070710,000000,214.4000000,214.4000000,210.5200000,210.6500000,8574921
ROSN,D,20070711,000000,209.2500000,213.2500000,209.1000000,212.8700000,6663822
ROSN,D,20070712,000000,215.3500000,222.8000000,215.3000000,221.9500000,19487560
ROSN,D,20070713,000000,224.2400000,224.3000000,220.5600000,221.7000000,11603392
ROSN,D,20070716,000000,222.0000000,227.7700000,219.5600000,223.7100000,16794090
ROSN,D,20070717,000000,222.7100000,223.8900000,219.7400000,223.6300000,13979352
ROSN,D,20070718,000000,221.9000000,222.6500000,219.1500000,220.1300000,6775367
ROSN,D,20070719,000000,221.3000000,225.1100000,221.3000000,224.3900000,9122332
ROSN,D,20070720,000000,224.0000000,225.2500000,221.2600000,222.4200000,5589690
ROSN,D,20070723,000000,221.2500000,224.6500000,219.5500000,223.9900000,6974615
ROSN,D,20070724,000000,224.0100000,224.3700000,217.5000000,217.7900000,6491540
ROSN,D,20070725,000000,216.6100000,219.0000000,215.2000000,218.8000000,6576945
ROSN,D,20070726,000000,220.0600000,221.4000000,212.3000000,212.5000000,9503314
ROSN,D,20070727,000000,208.2000000,212.1600000,206.1000000,207.8000000,10624658
ROSN,D,20070730,000000,208.0000000,212.2500000,207.0100000,209.4500000,7099605
ROSN,D,20070731,000000,210.7000000,214.4700000,210.1200000,213.6200000,6063883
ROSN,D,20070801,000000,210.6000000,211.0000000,206.5000000,207.4000000,9551115
ROSN,D,20070802,000000,208.4000000,210.4900000,207.5000000,210.4700000,5918596
ROSN,D,20070803,000000,210.8000000,212.7000000,208.5000000,209.7800000,5085049
ROSN,D,20070806,000000,206.0000000,208.4000000,205.3100000,207.6000000,4649260
ROSN,D,20070807,000000,207.6500000,210.8500000,207.2100000,208.5000000,3055003
ROSN,D,20070808,000000,210.0000000,212.4000000,209.9000000,212.2500000,4045069
ROSN,D,20070809,000000,213.2500000,215.2000000,206.9000000,207.7900000,8356365
ROSN,D,20070810,000000,206.0700000,207.8700000,204.5000000,205.9700000,6351964
ROSN,D,20070813,000000,208.1000000,210.8900000,206.4500000,210.8900000,5648831
ROSN,D,20070814,000000,209.7000000,210.3500000,207.0700000,208.9000000,3897540
ROSN,D,20070815,000000,206.0100000,207.9900000,205.7000000,206.2000000,5174873
ROSN,D,20070816,000000,204.0000000,206.1700000,201.4000000,202.8900000,8127754
ROSN,D,20070817,000000,202.0000000,207.6700000,197.8500000,207.2000000,12050105
ROSN,D,20070820,000000,208.4000000,208.5500000,205.7700000,205.8900000,4084298
ROSN,D,20070821,000000,206.5000000,206.9200000,201.8500000,204.1000000,6019511
ROSN,D,20070822,000000,204.0000000,207.8000000,202.5800000,207.5800000,4332524
ROSN,D,20070823,000000,208.0300000,209.4400000,206.5200000,206.5500000,3942323
ROSN,D,20070824,000000,205.0200000,207.0900000,204.4700000,205.5000000,3391973
ROSN,D,20070827,000000,207.6000000,208.1600000,206.7000000,207.0100000,3840505
ROSN,D,20070828,000000,207.0800000,207.4800000,205.0000000,206.5000000,3123268
ROSN,D,20070829,000000,203.7000000,208.3900000,203.0700000,207.5000000,5047243
ROSN,D,20070830,000000,208.2200000,209.0000000,205.4000000,205.7700000,4188277
ROSN,D,20070831,000000,206.8000000,212.4500000,206.5500000,211.8000000,10919525
ROSN,D,20070903,000000,211.9600000,213.2500000,210.3000000,210.5500000,5024606
ROSN,D,20070904,000000,210.2500000,211.2500000,209.1100000,209.7500000,2866773
ROSN,D,20070905,000000,210.7000000,211.4000000,209.3000000,210.0000000,3163639
ROSN,D,20070906,000000,210.2000000,213.2500000,210.2000000,212.6600000,4868547
ROSN,D,20070907,000000,212.0000000,213.2000000,208.2500000,208.9000000,6348620
ROSN,D,20070910,000000,208.5300000,209.3800000,207.3500000,208.4900000,4397755
ROSN,D,20070911,000000,209.9400000,210.9000000,209.0300000,210.0500000,3799733
ROSN,D,20070912,000000,211.2500000,211.4700000,208.0300000,209.9700000,4598160
ROSN,D,20070913,000000,210.2600000,212.9500000,208.8600000,212.7300000,6684813
ROSN,D,20070914,000000,212.8500000,216.4000000,211.1000000,216.2000000,8433668
ROSN,D,20070917,000000,215.0100000,216.0200000,211.9000000,213.5500000,4988025
ROSN,D,20070918,000000,213.9000000,214.9900000,212.2600000,214.9000000,5115964
ROSN,D,20070919,000000,218.5000000,220.1800000,216.6200000,220.1000000,12957743
ROSN,D,20070920,000000,219.5000000,219.5000000,215.6000000,216.7900000,7103807
ROSN,D,20070921,000000,216.9900000,218.0000000,215.5100000,216.9000000,4558382
ROSN,D,20070924,000000,217.1700000,217.9000000,213.9000000,214.9200000,6607803
ROSN,D,20070925,000000,214.0000000,214.0600000,209.7200000,210.5000000,6716960
ROSN,D,20070926,000000,211.2000000,213.2500000,210.5000000,213.2000000,5058011
ROSN,D,20070927,000000,214.0000000,217.2500000,213.0200000,213.7000000,14701509
ROSN,D,20070928,000000,214.7000000,215.4400000,212.1000000,213.1200000,5041373
ROSN,D,20071001,000000,212.8000000,212.8500000,207.9200000,210.2400000,5164974
ROSN,D,20071002,000000,212.6000000,217.1000000,212.5000000,216.3000000,9624747
ROSN,D,20071003,000000,215.8800000,217.8900000,211.5400000,212.2000000,9323167
ROSN,D,20071004,000000,211.3100000,213.8900000,210.8000000,211.7500000,5643224
ROSN,D,20071005,000000,213.4000000,214.7000000,212.7700000,213.5100000,6434550
ROSN,D,20071008,000000,214.5200000,215.6400000,212.3000000,212.7900000,6180304
ROSN,D,20071009,000000,212.2500000,214.3000000,211.2500000,213.5000000,4527046
ROSN,D,20071010,000000,214.2600000,215.2500000,211.5100000,212.1700000,9623703
ROSN,D,20071011,000000,212.9000000,215.3100000,212.3500000,214.8200000,8032276
ROSN,D,20071012,000000,212.7000000,214.0000000,211.8600000,213.4000000,3601339
ROSN,D,20071015,000000,214.5000000,216.7000000,214.2000000,215.9700000,7112015
ROSN,D,20071016,000000,215.9700000,221.2100000,215.9500000,216.8900000,29947327
ROSN,D,20071017,000000,216.9000000,221.2000000,215.9100000,221.0000000,12963119
ROSN,D,20071018,000000,221.2100000,221.6300000,216.2600000,217.0000000,11509688
ROSN,D,20071019,000000,217.0000000,218.4400000,215.4000000,215.7000000,5870348
ROSN,D,20071022,000000,212.8000000,212.9900000,209.3000000,210.4000000,9724423
ROSN,D,20071023,000000,211.4500000,212.4000000,210.8000000,211.7800000,5501006
ROSN,D,20071024,000000,211.7800000,212.8900000,210.2300000,211.8000000,4310167
ROSN,D,20071025,000000,212.5900000,215.8500000,212.0000000,213.9100000,11010540
ROSN,D,20071026,000000,215.1000000,218.8800000,214.5800000,218.5900000,10850365
ROSN,D,20071029,000000,220.1500000,221.9500000,219.2100000,219.5000000,10833207
ROSN,D,20071030,000000,219.2200000,219.4100000,216.7200000,217.2300000,7502191
ROSN,D,20071031,000000,215.9900000,218.0000000,214.8500000,217.0900000,11431709
ROSN,D,20071101,000000,218.2500000,221.6000000,213.5000000,215.6700000,18686225
ROSN,D,20071102,000000,214.0000000,216.1900000,213.0000000,215.2000000,16278062
ROSN,D,20071106,000000,216.5100000,224.7000000,215.3000000,223.8600000,20916136
ROSN,D,20071107,000000,226.0000000,229.9000000,224.2000000,225.0000000,28786317
ROSN,D,20071108,000000,221.7800000,228.8000000,221.2000000,226.2000000,19737851
ROSN,D,20071109,000000,226.1500000,227.6600000,220.5100000,221.0600000,11530435
ROSN,D,20071112,000000,220.2500000,223.1800000,218.6500000,220.6000000,10488443
