<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MFON,D,20130122,000000,794.2000000,799.3000000,790.7000000,792.4000000,6050
MFON,D,20130123,000000,797.4000000,815.0000000,797.4000000,810.0000000,33500
MFON,D,20130124,000000,800.0000000,827.8000000,799.8000000,822.3000000,7780
MFON,D,20130125,000000,822.5000000,854.9000000,813.5000000,818.0000000,24400
MFON,D,20130128,000000,818.0000000,824.0000000,813.0000000,813.2000000,6600
MFON,D,20130129,000000,813.2000000,813.2000000,804.5000000,805.1000000,4040
MFON,D,20130130,000000,807.1000000,812.4000000,801.2000000,806.2000000,6350
MFON,D,20130131,000000,803.3000000,818.0000000,794.1000000,811.8000000,7260
MFON,D,20130201,000000,811.8000000,849.9000000,805.9000000,830.0000000,20930
MFON,D,20130204,000000,838.5000000,851.0000000,825.3000000,847.0000000,51640
MFON,D,20130205,000000,845.1000000,852.4000000,840.0000000,845.0000000,20000
MFON,D,20130206,000000,850.7000000,850.7000000,845.0000000,850.0000000,7770
MFON,D,20130207,000000,840.0000000,847.5000000,830.3000000,847.5000000,8120
MFON,D,20130208,000000,849.8000000,862.0000000,838.8000000,846.3000000,12800
MFON,D,20130211,000000,846.3000000,853.1000000,838.9000000,848.4000000,4970
MFON,D,20130212,000000,848.4000000,849.0000000,845.0000000,845.5000000,1090
MFON,D,20130213,000000,848.0000000,856.0000000,840.5000000,848.5000000,3290
MFON,D,20130214,000000,844.3000000,849.9000000,832.9000000,833.6000000,3700
MFON,D,20130215,000000,828.6000000,835.2000000,822.0000000,829.6000000,7470
MFON,D,20130218,000000,830.1000000,830.1000000,819.7000000,825.1000000,4580
MFON,D,20130219,000000,824.0000000,831.2000000,817.9000000,829.4000000,5860
MFON,D,20130220,000000,825.2000000,840.0000000,822.1000000,824.0000000,3990
MFON,D,20130221,000000,816.1000000,829.6000000,804.8000000,811.9000000,4170
MFON,D,20130222,000000,805.1000000,829.0000000,805.1000000,825.0000000,5050
MFON,D,20130225,000000,826.3000000,828.0000000,815.1000000,820.0000000,1040
MFON,D,20130226,000000,818.0000000,818.0000000,809.0000000,815.4000000,2150
MFON,D,20130227,000000,815.0000000,840.0000000,811.5000000,834.4000000,8140
MFON,D,20130228,000000,845.0000000,874.3000000,842.6000000,864.0000000,24310
MFON,D,20130301,000000,863.7000000,924.5000000,857.0000000,893.6000000,28580
MFON,D,20130304,000000,900.0000000,900.4000000,852.8000000,857.3000000,5170
MFON,D,20130305,000000,860.0000000,875.0000000,852.7000000,866.0000000,4420
MFON,D,20130306,000000,879.9000000,896.9000000,867.3000000,895.0000000,3160
MFON,D,20130307,000000,898.0000000,914.9000000,893.2000000,910.3000000,2270
MFON,D,20130311,000000,926.7000000,954.8000000,916.1000000,943.5000000,18920
MFON,D,20130312,000000,950.0000000,979.0000000,940.1000000,944.8000000,11860
MFON,D,20130313,000000,959.8000000,959.8000000,906.0000000,923.0000000,17430
MFON,D,20130314,000000,923.1000000,951.0000000,923.0000000,934.8000000,9470
MFON,D,20130315,000000,946.0000000,966.7000000,930.1000000,951.4000000,13390
MFON,D,20130318,000000,951.0000000,957.7000000,925.3000000,955.0000000,5050
MFON,D,20130319,000000,946.9000000,959.2000000,915.1000000,918.8000000,11000
MFON,D,20130320,000000,916.0000000,934.4000000,890.0000000,934.4000000,3840
MFON,D,20130321,000000,940.9000000,940.9000000,910.8000000,914.0000000,7840
MFON,D,20130322,000000,910.2000000,910.8000000,887.2000000,895.2000000,5320
MFON,D,20130325,000000,901.6000000,921.5000000,883.0000000,907.0000000,10220
MFON,D,20130326,000000,913.3000000,931.0000000,899.4000000,929.9000000,17810
MFON,D,20130327,000000,927.3000000,968.8000000,925.2000000,954.7000000,19010
MFON,D,20130328,000000,955.0000000,965.8000000,941.1000000,963.4000000,3920
MFON,D,20130329,000000,963.3000000,994.0000000,947.2000000,962.0000000,6550
MFON,D,20130401,000000,965.0000000,985.0000000,960.0000000,968.4000000,4210
MFON,D,20130402,000000,972.0000000,972.3000000,953.0000000,961.0000000,6970
MFON,D,20130403,000000,952.1000000,965.0000000,950.6000000,957.4000000,3390
MFON,D,20130404,000000,951.1000000,960.4000000,942.7000000,943.0000000,13490
MFON,D,20130405,000000,953.9000000,958.0000000,840.5000000,870.0000000,44900
MFON,D,20130408,000000,857.5000000,880.0000000,855.0000000,868.7000000,11300
MFON,D,20130409,000000,877.4000000,925.0000000,871.0000000,906.6000000,11260
MFON,D,20130410,000000,900.2000000,925.0000000,900.2000000,915.4000000,7300
MFON,D,20130411,000000,920.2000000,922.0000000,862.9000000,905.0000000,5590
MFON,D,20130412,000000,902.1000000,935.9000000,902.0000000,925.5000000,2950
MFON,D,20130415,000000,924.9000000,925.5000000,900.1000000,900.1000000,4730
MFON,D,20130416,000000,900.2000000,900.2000000,878.8000000,880.6000000,10250
MFON,D,20130417,000000,888.6000000,897.2000000,875.0000000,888.2000000,4280
MFON,D,20130418,000000,904.9000000,904.9000000,881.5000000,900.0000000,2280
MFON,D,20130419,000000,900.0000000,905.9000000,880.7000000,883.0000000,2000
MFON,D,20130422,000000,891.0000000,931.2000000,891.0000000,907.2000000,11380
MFON,D,20130423,000000,915.9000000,925.0000000,894.0000000,894.0000000,4280
MFON,D,20130424,000000,893.1000000,915.0000000,892.5000000,905.0000000,1720
MFON,D,20130425,000000,921.8000000,921.8000000,881.2000000,895.0000000,4870
MFON,D,20130426,000000,889.3000000,920.0000000,889.3000000,920.0000000,5710
MFON,D,20130429,000000,913.2000000,944.7000000,900.0000000,935.0000000,11950
MFON,D,20130430,000000,923.8000000,950.5000000,921.7000000,949.3000000,2530
MFON,D,20130502,000000,951.0000000,982.0000000,951.0000000,963.4000000,6090
MFON,D,20130503,000000,954.4000000,986.9000000,954.4000000,961.0000000,1210
MFON,D,20130506,000000,969.4000000,970.0000000,954.8000000,954.8000000,500
MFON,D,20130507,000000,952.5000000,990.0000000,952.5000000,988.8000000,5180
MFON,D,20130508,000000,988.0000000,996.0000000,970.1000000,970.1000000,3110
MFON,D,20130510,000000,987.5000000,1006.8000000,970.0000000,989.3000000,2040
MFON,D,20130513,000000,990.7000000,1000.1000000,977.7000000,993.5000000,5410
MFON,D,20130514,000000,990.0000000,1087.1000000,990.0000000,1040.0000000,11940
MFON,D,20130515,000000,1059.2000000,1100.0000000,1028.7000000,1035.0000000,44480
MFON,D,20130516,000000,1030.0000000,1049.4000000,983.2000000,997.3000000,25710
MFON,D,20130517,000000,977.0000000,1050.0000000,977.0000000,1016.2000000,17670
MFON,D,20130520,000000,1045.3000000,1049.1000000,1019.0000000,1039.2000000,6070
MFON,D,20130521,000000,1038.9000000,1080.0000000,1018.0000000,1064.5000000,12030
MFON,D,20130522,000000,1017.0000000,1063.2000000,995.8000000,1053.1000000,17680
MFON,D,20130523,000000,1045.0000000,1070.4000000,1020.0000000,1027.0000000,14310
MFON,D,20130524,000000,1046.8000000,1050.0000000,1015.0000000,1026.8000000,7770
MFON,D,20130527,000000,1028.9000000,1028.9000000,1014.0000000,1023.6000000,330
MFON,D,20130528,000000,1030.0000000,1056.0000000,1030.0000000,1051.0000000,3710
MFON,D,20130529,000000,1053.9000000,1061.5000000,1040.5000000,1053.0000000,1450
MFON,D,20130530,000000,1045.0000000,1045.1000000,1008.4000000,1012.5000000,6200
MFON,D,20130531,000000,1032.6000000,1094.6000000,975.0000000,991.6000000,11320
MFON,D,20130603,000000,990.0000000,1004.6000000,930.1000000,992.5000000,5930
MFON,D,20130604,000000,1002.4000000,1039.9000000,980.0000000,1010.1000000,4200
MFON,D,20130605,000000,1022.2000000,1027.0000000,969.5000000,1003.4000000,3250
MFON,D,20130606,000000,990.1000000,1015.0000000,987.2000000,1003.1000000,740
MFON,D,20130607,000000,1013.1000000,1019.0000000,1007.1000000,1019.0000000,1980
MFON,D,20130610,000000,1019.0000000,1025.0000000,1003.6000000,1003.6000000,430
MFON,D,20130611,000000,996.0000000,996.0000000,940.5000000,951.3000000,12940
MFON,D,20130613,000000,950.0000000,988.0000000,933.4000000,966.0000000,8130
MFON,D,20130614,000000,983.9000000,1002.0000000,961.2000000,986.1000000,1310
MFON,D,20130617,000000,995.1000000,1032.0000000,994.0000000,1032.0000000,7760
MFON,D,20130618,000000,1029.0000000,1045.9000000,1004.0000000,1040.1000000,7310
MFON,D,20130619,000000,1040.0000000,1058.7000000,1017.0000000,1041.7000000,16170
MFON,D,20130620,000000,1020.6000000,1046.1000000,999.0000000,1000.4000000,15740
MFON,D,20130621,000000,1000.0000000,1028.9000000,980.0000000,997.0000000,14200
MFON,D,20130624,000000,1007.0000000,1024.0000000,983.0000000,990.6000000,1390
MFON,D,20130625,000000,1001.4000000,1002.5000000,972.2000000,986.9000000,4920
MFON,D,20130626,000000,996.8000000,1001.0000000,978.1000000,990.0000000,16720
MFON,D,20130627,000000,992.3000000,993.9000000,978.7000000,982.5000000,2520
MFON,D,20130628,000000,999.0000000,1025.0000000,983.0000000,1013.7000000,10190
MFON,D,20130701,000000,1004.5000000,1024.0000000,1003.3000000,1016.0000000,2370
MFON,D,20130702,000000,1043.2000000,1043.2000000,1015.5000000,1025.0000000,4140
MFON,D,20130703,000000,1016.0000000,1034.8000000,1007.9000000,1014.0000000,830
MFON,D,20130704,000000,1014.0000000,1018.7000000,1010.0000000,1012.5000000,2420
MFON,D,20130705,000000,1018.3000000,1050.0000000,1018.3000000,1050.0000000,8020
MFON,D,20130708,000000,1043.3000000,1050.0000000,1035.7000000,1038.4000000,3410
MFON,D,20130709,000000,1038.4000000,1059.7000000,1032.4000000,1047.1000000,320
MFON,D,20130710,000000,1050.0000000,1050.0000000,1036.5000000,1042.0000000,1200
MFON,D,20130711,000000,1036.7000000,1049.7000000,1036.7000000,1045.3000000,890
MFON,D,20130712,000000,1040.3000000,1081.0000000,1016.5000000,1075.2000000,4660
MFON,D,20130715,000000,1067.0000000,1111.2000000,1062.0000000,1102.0000000,6650
MFON,D,20130716,000000,1080.3000000,1200.0000000,1080.3000000,1106.6000000,6830
MFON,D,20130717,000000,1100.3000000,1124.7000000,1100.3000000,1106.9000000,1100
MFON,D,20130718,000000,1088.3000000,1121.5000000,1044.3000000,1081.7000000,1790
MFON,D,20130719,000000,1085.1000000,1115.0000000,1043.7000000,1063.0000000,6110
MFON,D,20130722,000000,1086.9000000,1086.9000000,1050.0000000,1054.9000000,1610
MFON,D,20130723,000000,1059.9000000,1075.0000000,1038.5000000,1075.0000000,10350
MFON,D,20130724,000000,1060.0000000,1069.9000000,1059.0000000,1059.0000000,6060
MFON,D,20130725,000000,1055.0000000,1067.3000000,1055.0000000,1066.0000000,5780
MFON,D,20130726,000000,1060.0000000,1062.7000000,1045.0000000,1058.7000000,4800
MFON,D,20130729,000000,1052.2000000,1059.0000000,1035.0000000,1035.0000000,3400
MFON,D,20130730,000000,1049.3000000,1050.4000000,1035.1000000,1040.0000000,6120
MFON,D,20130731,000000,1043.0000000,1053.7000000,1036.0000000,1044.0000000,3110
MFON,D,20130801,000000,1050.0000000,1052.3000000,1000.0000000,1031.2000000,4980
MFON,D,20130802,000000,1039.9000000,1048.0000000,1010.0000000,1012.0000000,5150
MFON,D,20130805,000000,1019.9000000,1030.9000000,1012.5000000,1030.9000000,2910
MFON,D,20130806,000000,1025.1000000,1031.3000000,1008.0000000,1020.5000000,2430
MFON,D,20130807,000000,1011.6000000,1027.1000000,1009.5000000,1027.0000000,1340
MFON,D,20130808,000000,1027.2000000,1085.6000000,1027.2000000,1065.0000000,10220
MFON,D,20130809,000000,1073.6000000,1080.8000000,1060.0000000,1073.9000000,3820
MFON,D,20130812,000000,1065.1000000,1095.0000000,1064.4000000,1077.8000000,2090
MFON,D,20130813,000000,1080.0000000,1119.9000000,1078.3000000,1110.4000000,8800
MFON,D,20130814,000000,1110.5000000,1116.2000000,1096.3000000,1099.0000000,1390
MFON,D,20130815,000000,1099.0000000,1119.8000000,1086.6000000,1104.1000000,4620
MFON,D,20130816,000000,1105.0000000,1105.0000000,1076.9000000,1097.2000000,1010
MFON,D,20130819,000000,1091.5000000,1100.0000000,1066.1000000,1090.5000000,1020
MFON,D,20130820,000000,1080.0000000,1095.0000000,1070.6000000,1091.7000000,3170
MFON,D,20130821,000000,1091.7000000,1102.5000000,1088.5000000,1093.6000000,2030
MFON,D,20130822,000000,1093.6000000,1102.5000000,1090.0000000,1091.3000000,2130
MFON,D,20130823,000000,1100.0000000,1100.0000000,1090.0000000,1094.0000000,160
MFON,D,20130826,000000,1093.8000000,1192.5000000,1093.8000000,1117.1000000,1920
MFON,D,20130827,000000,1117.1000000,1117.1000000,1085.0000000,1112.9000000,1660
MFON,D,20130828,000000,1112.9000000,1144.7000000,1085.0000000,1144.7000000,4850
MFON,D,20130829,000000,1186.4000000,1190.0000000,1104.0000000,1110.0000000,9080
MFON,D,20130830,000000,1111.2000000,1140.5000000,1104.0000000,1120.0000000,4800
MFON,D,20130902,000000,1129.0000000,1131.0000000,1119.8000000,1130.9000000,2410
MFON,D,20130903,000000,1120.0000000,1140.0000000,1109.3000000,1120.0000000,450
MFON,D,20130904,000000,1106.4000000,1128.9000000,1102.0000000,1125.0000000,11740
MFON,D,20130905,000000,1125.0000000,1188.1000000,1125.0000000,1160.0000000,5950
MFON,D,20130906,000000,1162.0000000,1176.9000000,1137.0000000,1167.0000000,550
MFON,D,20130909,000000,1179.5000000,1180.0000000,1159.4000000,1165.0000000,330
MFON,D,20130910,000000,1160.3000000,1175.1000000,1146.8000000,1146.8000000,3170
MFON,D,20130911,000000,1141.0000000,1165.0000000,1128.2000000,1140.0000000,2370
MFON,D,20130912,000000,1160.0000000,1167.0000000,1131.0000000,1142.1000000,3260
MFON,D,20130913,000000,1152.3000000,1158.0000000,1125.5000000,1125.5000000,4550
MFON,D,20130916,000000,1120.0000000,1140.9000000,1103.5000000,1126.0000000,8730
MFON,D,20130917,000000,1120.0000000,1152.0000000,1120.0000000,1147.5000000,14670
MFON,D,20130918,000000,1125.8000000,1200.0000000,1124.0000000,1185.0000000,19600
MFON,D,20130919,000000,1196.8000000,1200.0000000,1125.8000000,1178.0000000,29970
MFON,D,20130920,000000,1159.8000000,1185.0000000,1134.7000000,1148.3000000,12660
MFON,D,20130923,000000,1154.6000000,1169.1000000,1146.0000000,1150.1000000,7230
MFON,D,20130924,000000,1159.0000000,1171.0000000,1156.9000000,1166.3000000,9890
MFON,D,20130925,000000,1159.0000000,1170.0000000,1152.2000000,1168.0000000,6320
MFON,D,20130926,000000,1172.3000000,1199.9000000,1152.1000000,1156.4000000,17200
MFON,D,20130927,000000,1170.9000000,1174.0000000,1142.6000000,1149.2000000,11710
MFON,D,20130930,000000,1156.9000000,1173.1000000,1143.5000000,1146.2000000,3700
MFON,D,20131001,000000,1154.9000000,1164.0000000,1144.1000000,1157.8000000,5180
MFON,D,20131002,000000,1160.1000000,1169.3000000,1131.1000000,1131.1000000,9040
MFON,D,20131003,000000,1142.2000000,1191.8000000,1142.2000000,1175.8000000,13950
MFON,D,20131004,000000,1175.5000000,1220.5000000,1167.0000000,1195.9000000,9770
MFON,D,20131007,000000,1185.5000000,1201.8000000,1180.0000000,1180.0000000,5850
MFON,D,20131008,000000,1179.1000000,1230.1000000,1179.1000000,1227.5000000,28170
MFON,D,20131009,000000,1219.6000000,1240.0000000,1192.6000000,1219.9000000,17450
MFON,D,20131010,000000,1227.0000000,1239.0000000,1194.0000000,1203.9000000,27150
MFON,D,20131011,000000,1206.9000000,1208.8000000,1171.1000000,1189.9000000,29080
MFON,D,20131014,000000,1177.3000000,1201.3000000,1167.1000000,1201.3000000,15410
MFON,D,20131015,000000,1181.2000000,1237.4000000,1181.2000000,1210.0000000,22200
MFON,D,20131016,000000,1209.9000000,1219.7000000,1181.0000000,1188.0000000,26350
MFON,D,20131017,000000,1186.0000000,1186.1000000,1170.0000000,1172.0000000,19740
MFON,D,20131018,000000,1175.9000000,1200.0000000,1166.9000000,1183.0000000,30380
MFON,D,20131021,000000,1184.0000000,1213.9000000,1183.9000000,1200.0000000,9760
MFON,D,20131022,000000,1191.0000000,1229.0000000,1188.5000000,1210.0000000,12250
MFON,D,20131023,000000,1211.7000000,1229.0000000,1185.0000000,1189.0000000,9800
MFON,D,20131024,000000,1185.4000000,1207.9000000,1185.4000000,1204.5000000,5020
MFON,D,20131025,000000,1210.9000000,1224.0000000,1194.9000000,1196.0000000,3570
MFON,D,20131028,000000,1208.7000000,1237.0000000,1200.0000000,1203.8000000,5570
MFON,D,20131029,000000,1210.4000000,1220.0000000,1197.0000000,1203.9000000,7150
MFON,D,20131030,000000,1214.9000000,1214.9000000,1183.3000000,1201.3000000,12070
MFON,D,20131031,000000,1180.0000000,1187.9000000,1142.0000000,1156.3000000,19490
MFON,D,20131101,000000,1167.9000000,1182.1000000,1156.1000000,1178.8000000,9310
MFON,D,20131105,000000,1179.8000000,1183.0000000,1157.5000000,1163.0000000,5870
MFON,D,20131106,000000,1156.1000000,1169.0000000,1150.2000000,1164.5000000,11760
MFON,D,20131107,000000,1170.2000000,1185.0000000,1155.0000000,1175.6000000,7900
MFON,D,20131108,000000,1169.0000000,1169.0000000,1126.0000000,1141.4000000,20850
MFON,D,20131111,000000,1140.1000000,1160.2000000,1134.0000000,1140.4000000,3760
MFON,D,20131112,000000,1149.0000000,1169.4000000,1140.5000000,1168.9000000,16510
MFON,D,20131113,000000,1161.9000000,1169.5000000,1105.4000000,1118.6000000,28040
MFON,D,20131114,000000,1131.0000000,1149.1000000,1118.1000000,1128.3000000,23270
MFON,D,20131115,000000,1129.3000000,1135.0000000,1110.0000000,1112.5000000,12610
MFON,D,20131118,000000,1121.4000000,1134.7000000,1112.5000000,1133.1000000,9550
MFON,D,20131119,000000,1136.8000000,1149.0000000,1109.1000000,1114.7000000,22040
MFON,D,20131120,000000,1110.0000000,1120.0000000,1067.0000000,1076.1000000,28930
MFON,D,20131121,000000,1065.6000000,1091.5000000,1065.6000000,1083.6000000,6750
MFON,D,20131122,000000,1091.3000000,1096.9000000,1074.0000000,1082.8000000,20030
MFON,D,20131125,000000,1091.9000000,1119.1000000,1084.1000000,1084.1000000,27010
MFON,D,20131126,000000,1075.1000000,1092.8000000,1064.0000000,1082.6000000,17080
MFON,D,20131127,000000,1087.1000000,1099.6000000,1038.7000000,1038.7000000,16320
MFON,D,20131128,000000,1054.3000000,1090.0000000,1053.7000000,1077.0000000,11030
MFON,D,20131129,000000,1077.1000000,1077.1000000,1039.0000000,1066.4000000,18410
MFON,D,20131202,000000,1074.0000000,1082.1000000,1045.1000000,1045.1000000,9680
MFON,D,20131203,000000,1045.1000000,1064.0000000,1030.0000000,1030.1000000,22090
MFON,D,20131204,000000,1044.4000000,1084.0000000,1030.1000000,1033.0000000,20860
MFON,D,20131205,000000,1039.9000000,1062.4000000,1039.0000000,1042.9000000,5920
MFON,D,20131206,000000,1050.0000000,1070.0000000,1045.0000000,1070.0000000,10600
MFON,D,20131209,000000,1066.4000000,1091.9000000,1060.3000000,1073.0000000,7390
MFON,D,20131210,000000,1075.9000000,1088.8000000,1055.0000000,1065.0000000,10290
MFON,D,20131211,000000,1058.0000000,1081.9000000,1049.1000000,1077.0000000,16770
MFON,D,20131212,000000,1070.9000000,1126.7000000,1052.0000000,1110.0000000,26920
MFON,D,20131213,000000,1110.9000000,1137.7000000,1110.9000000,1122.1000000,12750
MFON,D,20131216,000000,1111.3000000,1156.1000000,1100.0000000,1127.5000000,53000
MFON,D,20131217,000000,1121.2000000,1145.0000000,1120.5000000,1137.5000000,9800
MFON,D,20131218,000000,1145.8000000,1146.6000000,1123.0000000,1140.4000000,8310
MFON,D,20131219,000000,1146.8000000,1179.0000000,1120.0000000,1120.0000000,17540
MFON,D,20131220,000000,1129.9000000,1142.2000000,1070.0000000,1070.0000000,26020
MFON,D,20131223,000000,1090.0000000,1120.0000000,1085.4000000,1111.0000000,30980
MFON,D,20131224,000000,1100.0000000,1104.2000000,1088.0000000,1094.0000000,5930
MFON,D,20131225,000000,1098.6000000,1114.9000000,1092.0000000,1106.0000000,9420
MFON,D,20131226,000000,1095.0000000,1126.2000000,1093.9000000,1119.5000000,6250
MFON,D,20131227,000000,1116.0000000,1130.1000000,1082.1000000,1093.2000000,20420
MFON,D,20131230,000000,1084.0000000,1110.8000000,1080.1000000,1107.4000000,8670
MFON,D,20140106,000000,1087.1000000,1099.9000000,1054.1000000,1071.9000000,16150
MFON,D,20140108,000000,1073.8000000,1075.5000000,1055.0000000,1061.3000000,6320
MFON,D,20140109,000000,1053.2000000,1063.0000000,1042.2000000,1049.8000000,17560
MFON,D,20140110,000000,1045.0000000,1087.7000000,1035.0000000,1079.9000000,15210
MFON,D,20140113,000000,1070.0000000,1095.4000000,1041.0000000,1041.0000000,28470
MFON,D,20140114,000000,1038.0000000,1055.0000000,1031.0000000,1046.6000000,27400
MFON,D,20140115,000000,1050.9000000,1068.1000000,1040.0000000,1048.7000000,39740
MFON,D,20140116,000000,1050.9000000,1065.0000000,1032.0000000,1032.1000000,22090
MFON,D,20140117,000000,1031.2000000,1050.0000000,1018.8000000,1040.3000000,30100
MFON,D,20140120,000000,1045.0000000,1055.0000000,1040.0000000,1047.0000000,9530
MFON,D,20140121,000000,1044.6000000,1068.0000000,1044.6000000,1064.0000000,17010
MFON,D,20140122,000000,1055.1000000,1067.0000000,1048.1000000,1058.7000000,13950
MFON,D,20140123,000000,1058.7000000,1080.1000000,1048.2000000,1050.0000000,24050
MFON,D,20140124,000000,1048.0000000,1055.2000000,1035.3000000,1044.8000000,15520
MFON,D,20140127,000000,1042.1000000,1057.9000000,1031.0000000,1044.0000000,17940
MFON,D,20140128,000000,1053.9000000,1054.5000000,1025.3000000,1044.0000000,14510
MFON,D,20140129,000000,1033.1000000,1075.5000000,1022.3000000,1046.0000000,34960
MFON,D,20140130,000000,1051.2000000,1053.0000000,1029.7000000,1038.1000000,19810
MFON,D,20140131,000000,1033.4000000,1058.7000000,1012.1000000,1040.7000000,29500
MFON,D,20140203,000000,1046.8000000,1059.9000000,1030.4000000,1045.9000000,9530
MFON,D,20140204,000000,1030.4000000,1065.0000000,1021.0000000,1065.0000000,14210
MFON,D,20140205,000000,1069.4000000,1085.0000000,1046.0000000,1077.5000000,18250
MFON,D,20140206,000000,1077.5000000,1095.0000000,1055.5000000,1091.3000000,18670
MFON,D,20140207,000000,1091.3000000,1098.0000000,1075.3000000,1096.9000000,27030
MFON,D,20140210,000000,1099.0000000,1109.0000000,1089.6000000,1104.0000000,8360
MFON,D,20140211,000000,1102.2000000,1102.2000000,1086.0000000,1095.0000000,10100
MFON,D,20140212,000000,1085.0000000,1109.0000000,1084.4000000,1099.1000000,10960
MFON,D,20140213,000000,1103.2000000,1103.2000000,1071.0000000,1080.3000000,23220
MFON,D,20140214,000000,1076.2000000,1105.0000000,1075.0000000,1093.6000000,15780
MFON,D,20140217,000000,1104.0000000,1118.0000000,1090.0000000,1096.9000000,8340
MFON,D,20140218,000000,1097.0000000,1111.8000000,1095.0000000,1110.0000000,18290
MFON,D,20140219,000000,1108.6000000,1135.0000000,1084.2000000,1104.4000000,39750
MFON,D,20140220,000000,1094.8000000,1097.5000000,1076.0000000,1086.3000000,14020
MFON,D,20140221,000000,1096.6000000,1120.1000000,1080.0000000,1099.2000000,7720
MFON,D,20140224,000000,1094.7000000,1119.3000000,1075.0000000,1081.0000000,11860
MFON,D,20140225,000000,1084.8000000,1087.6000000,1075.0000000,1083.9000000,23870
MFON,D,20140226,000000,1084.4000000,1088.9000000,1063.6000000,1068.8000000,11350
MFON,D,20140227,000000,1079.9000000,1079.9000000,1055.2000000,1065.0000000,10580
MFON,D,20140228,000000,1074.7000000,1074.7000000,1043.1000000,1053.0000000,13030
MFON,D,20140303,000000,950.0000000,992.6000000,910.0000000,910.0000000,35450
MFON,D,20140304,000000,931.2000000,965.0000000,931.1000000,953.1000000,22810
MFON,D,20140305,000000,968.0000000,970.0000000,935.3000000,962.4000000,24100
MFON,D,20140306,000000,962.5000000,998.0000000,952.0000000,978.0000000,35410
MFON,D,20140307,000000,977.7000000,999.8000000,975.4000000,981.3000000,5750
MFON,D,20140311,000000,976.8000000,978.7000000,950.0000000,959.3000000,8320
MFON,D,20140312,000000,950.1000000,969.0000000,920.0000000,920.1000000,8480
MFON,D,20140313,000000,920.5000000,928.3000000,855.3000000,890.2000000,16480
MFON,D,20140314,000000,870.3000000,900.9000000,811.2000000,896.0000000,43210
MFON,D,20140317,000000,877.9000000,1200.1000000,815.1000000,930.0000000,86860
MFON,D,20140318,000000,952.7000000,1014.9000000,927.8000000,985.8000000,49940
MFON,D,20140319,000000,990.1000000,999.9000000,939.0000000,962.0000000,38240
MFON,D,20140320,000000,958.0000000,959.5000000,938.0000000,946.0000000,12180
MFON,D,20140321,000000,910.9000000,940.0000000,910.9000000,915.1000000,46170
MFON,D,20140324,000000,920.0000000,949.7000000,912.9000000,930.6000000,14390
MFON,D,20140325,000000,930.0000000,970.0000000,925.0000000,967.0000000,17170
