<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SNGSP,D,20000915,000000,3.9300000,4.0400000,3.9250000,3.9250000,541200
SNGSP,D,20000918,000000,3.8010000,3.8900000,3.7710000,3.7710000,600600
SNGSP,D,20000919,000000,3.7200000,3.8990000,3.6400000,3.8890000,646800
SNGSP,D,20000920,000000,3.8900000,4.0500000,3.7110000,3.7110000,307300
SNGSP,D,20000921,000000,3.7990000,3.8300000,3.7000000,3.7100000,419700
SNGSP,D,20000922,000000,3.7400000,3.7400000,3.3340000,3.5500000,1010800
SNGSP,D,20000925,000000,3.9800000,3.9800000,3.6100000,3.6450000,1241000
SNGSP,D,20000926,000000,3.6100000,3.6700000,3.4200000,3.5890000,3293900
SNGSP,D,20000927,000000,3.5400000,3.7190000,3.5400000,3.6980000,1912600
SNGSP,D,20000928,000000,3.6110000,3.6400000,3.5600000,3.6390000,682100
SNGSP,D,20000929,000000,3.6200000,3.6800000,3.6200000,3.6300000,94000
SNGSP,D,20001002,000000,3.6500000,3.7900000,3.6500000,3.7800000,1163700
SNGSP,D,20001003,000000,3.7910000,3.9800000,3.7900000,3.9100000,3316700
SNGSP,D,20001004,000000,3.9200000,3.9890000,3.7900000,3.8500000,2378400
SNGSP,D,20001005,000000,3.8000000,3.8400000,3.6500000,3.6500000,2293600
SNGSP,D,20001006,000000,3.6100000,3.6900000,3.6100000,3.6890000,537300
SNGSP,D,20001009,000000,3.6000000,3.6240000,3.6000000,3.6000000,1161200
SNGSP,D,20001010,000000,3.6500000,3.6500000,3.5800000,3.6150000,361100
SNGSP,D,20001011,000000,3.5600000,3.5600000,3.4010000,3.4990000,673600
SNGSP,D,20001012,000000,3.5200000,3.5600000,3.3700000,3.4700000,1012600
SNGSP,D,20001013,000000,3.3700000,3.4390000,3.3700000,3.4190000,1632200
SNGSP,D,20001016,000000,3.5500000,3.6000000,3.4550000,3.5550000,1875900
SNGSP,D,20001017,000000,3.5100000,3.5200000,3.3000000,3.5000000,1751100
SNGSP,D,20001018,000000,3.4800000,3.4990000,3.3000000,3.3200000,735200
SNGSP,D,20001019,000000,3.2000000,3.4750000,3.2000000,3.4750000,679900
SNGSP,D,20001020,000000,3.5490000,3.5800000,3.4620000,3.4710000,876200
SNGSP,D,20001023,000000,3.5800000,3.5800000,3.4700000,3.5150000,959000
SNGSP,D,20001024,000000,3.4500000,3.6500000,3.4500000,3.6000000,1639200
SNGSP,D,20001025,000000,3.6200000,3.6500000,3.5330000,3.6240000,1698500
SNGSP,D,20001026,000000,3.6000000,3.6250000,3.5280000,3.6000000,1243700
SNGSP,D,20001027,000000,3.6500000,3.7290000,3.6500000,3.7000000,2689300
SNGSP,D,20001030,000000,7.5700000,7.5700000,3.6110000,3.6290000,1117300
SNGSP,D,20001031,000000,3.5800000,3.7000000,3.5750000,3.6790000,720100
SNGSP,D,20001101,000000,3.6950000,3.7400000,3.6550000,3.7000000,634200
SNGSP,D,20001102,000000,3.7140000,3.7150000,3.6530000,3.6800000,848900
SNGSP,D,20001103,000000,3.7100000,3.7100000,3.6500000,3.6750000,445400
SNGSP,D,20001104,000000,3.6200000,3.6840000,3.6200000,3.6660000,208000
SNGSP,D,20001108,000000,3.7200000,3.7200000,3.5400000,3.6200000,117600
SNGSP,D,20001109,000000,3.5500000,3.6400000,3.4100000,3.5190000,403700
SNGSP,D,20001110,000000,3.5100000,3.5600000,3.4110000,3.5000000,686900
SNGSP,D,20001113,000000,3.4900000,3.4900000,3.4000000,3.4140000,445100
SNGSP,D,20001114,000000,3.4140000,3.4700000,3.4140000,3.4700000,569900
SNGSP,D,20001115,000000,3.4550000,3.4690000,3.4200000,3.4440000,440700
SNGSP,D,20001116,000000,3.4000000,3.4300000,3.3610000,3.4090000,552200
SNGSP,D,20001117,000000,3.3610000,3.4700000,3.3610000,3.4000000,578600
SNGSP,D,20001120,000000,3.4050000,3.4200000,3.2800000,3.3450000,1400500
SNGSP,D,20001121,000000,3.3400000,3.3600000,3.2900000,3.3340000,249600
SNGSP,D,20001122,000000,3.2800000,3.2800000,3.0020000,3.1690000,619600
SNGSP,D,20001123,000000,3.1700000,3.2500000,3.0670000,3.0900000,859200
SNGSP,D,20001124,000000,3.1900000,3.1920000,3.1000000,3.1900000,871900
SNGSP,D,20001127,000000,3.2500000,3.3400000,3.2350000,3.2990000,804300
SNGSP,D,20001128,000000,3.2550000,3.2550000,3.0200000,3.0200000,2071200
SNGSP,D,20001129,000000,3.0000000,3.0480000,2.9000000,2.9390000,1215400
SNGSP,D,20001130,000000,2.9000000,2.9000000,2.2500000,2.4900000,1461500
SNGSP,D,20001201,000000,2.5200000,2.6500000,2.3000000,2.5000000,1223300
SNGSP,D,20001204,000000,2.4900000,2.5760000,2.4500000,2.5590000,1473700
SNGSP,D,20001205,000000,2.6500000,2.9900000,2.6000000,2.9800000,1900600
SNGSP,D,20001206,000000,2.9800000,3.1880000,2.8310000,2.9000000,2738000
SNGSP,D,20001207,000000,2.7500000,2.9500000,2.7500000,2.7840000,1934100
SNGSP,D,20001208,000000,2.8150000,3.0700000,2.7910000,3.0510000,3932500
SNGSP,D,20001209,000000,2.9500000,3.0000000,2.9300000,2.9890000,1056900
SNGSP,D,20001213,000000,3.0600000,3.1000000,2.9500000,3.0000000,1146200
SNGSP,D,20001214,000000,2.9980000,3.0000000,2.8000000,2.8400000,1489300
SNGSP,D,20001215,000000,2.7000000,2.7200000,2.5000000,2.5850000,2720700
SNGSP,D,20001218,000000,2.6000000,2.7000000,2.5500000,2.7000000,2115600
SNGSP,D,20001219,000000,2.6300000,2.6950000,2.6100000,2.6590000,1020200
SNGSP,D,20001220,000000,2.6000000,2.6300000,2.5450000,2.5900000,836100
SNGSP,D,20001221,000000,2.4600000,2.4950000,2.3200000,2.4200000,2643700
SNGSP,D,20001222,000000,2.5000000,2.5950000,2.4730000,2.5870000,2470200
SNGSP,D,20001225,000000,2.6200000,2.6290000,2.5650000,2.5900000,398700
SNGSP,D,20001226,000000,2.5900000,2.6600000,2.5410000,2.5800000,1129900
SNGSP,D,20001227,000000,2.5600000,2.6600000,2.5600000,2.6400000,2164000
SNGSP,D,20001228,000000,2.6790000,2.6850000,2.6050000,2.6100000,1516300
SNGSP,D,20010103,000000,2.4650000,2.5750000,2.4000000,2.4550000,1140200
SNGSP,D,20010104,000000,2.6500000,2.7500000,2.6250000,2.6500000,1380500
SNGSP,D,20010105,000000,2.7100000,2.7970000,2.6700000,2.6900000,1946200
SNGSP,D,20010109,000000,2.6800000,2.8200000,2.6800000,2.7600000,1137400
SNGSP,D,20010110,000000,2.8200000,2.9690000,2.8200000,2.9250000,2329300
SNGSP,D,20010111,000000,3.0000000,3.9999900,2.9310000,3.8700000,1860500
SNGSP,D,20010112,000000,3.1000000,3.9500000,3.1000000,3.1050000,1414200
SNGSP,D,20010115,000000,3.7000000,3.9500000,3.1100000,3.2200000,3990900
SNGSP,D,20010116,000000,3.2300000,3.2600000,3.1600000,3.1900000,1875600
SNGSP,D,20010117,000000,3.2500000,3.2800000,3.1670000,3.2700000,3829700
SNGSP,D,20010118,000000,3.3000000,3.3000000,3.2000000,3.2100000,3100700
SNGSP,D,20010119,000000,3.3000000,3.3800000,3.2800000,3.3120000,2012000
SNGSP,D,20010122,000000,3.2810000,3.3150000,3.2780000,3.3000000,1546900
SNGSP,D,20010123,000000,3.2600000,3.4300000,3.2210000,3.4300000,1886500
SNGSP,D,20010124,000000,3.5000000,3.6200000,3.4800000,3.5300000,1894600
SNGSP,D,20010125,000000,3.5000000,3.6170000,3.4660000,3.5440000,2840000
SNGSP,D,20010126,000000,3.5000000,3.5800000,3.4800000,3.5750000,1747900
SNGSP,D,20010129,000000,3.6360000,3.6400000,3.4650000,3.5250000,1569000
SNGSP,D,20010130,000000,3.4550000,3.5500000,3.4500000,3.5000000,478000
SNGSP,D,20010131,000000,3.5250000,3.6400000,3.4600000,3.5800000,1229900
SNGSP,D,20010201,000000,3.5220000,3.6490000,3.4660000,3.6100000,1399300
SNGSP,D,20010202,000000,3.6400000,3.8390000,3.6000000,3.8000000,6561900
SNGSP,D,20010205,000000,3.7200000,3.7300000,3.6200000,3.6590000,3631900
SNGSP,D,20010206,000000,3.6600000,3.7700000,3.6600000,3.7140000,2017900
SNGSP,D,20010207,000000,3.7100000,3.7600000,3.6400000,3.6520000,984900
SNGSP,D,20010208,000000,3.6700000,3.7400000,3.6600000,3.6900000,1267700
SNGSP,D,20010209,000000,3.7000000,3.7300000,3.6600000,3.6880000,1247100
SNGSP,D,20010212,000000,3.6400000,3.7270000,3.6300000,3.6810000,900600
SNGSP,D,20010213,000000,3.7320000,3.8190000,3.7200000,3.8180000,2401100
SNGSP,D,20010214,000000,3.7790000,3.8390000,3.7610000,3.8290000,1554200
SNGSP,D,20010215,000000,3.8400000,4.0500000,3.8300000,4.0200000,3384000
SNGSP,D,20010216,000000,3.9310000,4.0000000,3.8350000,3.9000000,2346200
SNGSP,D,20010219,000000,3.9000000,3.9000000,3.7000000,3.7000000,2760800
SNGSP,D,20010220,000000,3.7000000,3.7650000,3.6520000,3.7190000,1924400
SNGSP,D,20010221,000000,3.6000000,3.7990000,3.2110000,3.3900000,3041200
SNGSP,D,20010222,000000,3.2300000,3.5300000,3.2300000,3.4110000,2801800
SNGSP,D,20010223,000000,3.4790000,3.5000000,3.3350000,3.3800000,1351900
SNGSP,D,20010226,000000,3.4860000,3.5600000,3.4200000,3.4800000,1011000
SNGSP,D,20010227,000000,3.5000000,3.5100000,3.4000000,3.4100000,547400
SNGSP,D,20010228,000000,3.3600000,3.4790000,3.3600000,3.4780000,978800
SNGSP,D,20010301,000000,3.4100000,3.4690000,3.3600000,3.4300000,2178600
SNGSP,D,20010302,000000,3.5380000,3.5400000,3.4020000,3.4530000,390700
SNGSP,D,20010305,000000,3.5950000,3.6480000,3.5200000,3.6480000,626800
SNGSP,D,20010306,000000,3.7470000,3.8250000,3.7000000,3.7110000,2756300
SNGSP,D,20010307,000000,3.6500000,3.7580000,3.6000000,3.7200000,741000
SNGSP,D,20010311,000000,3.6100000,3.7000000,3.6100000,3.6850000,570300
SNGSP,D,20010312,000000,3.6270000,3.6450000,3.6210000,3.6320000,509800
SNGSP,D,20010313,000000,3.5300000,3.7180000,3.5300000,3.7060000,1552000
SNGSP,D,20010314,000000,3.7700000,3.7700000,3.5000000,3.5690000,2724500
SNGSP,D,20010315,000000,3.6290000,3.7390000,3.5720000,3.7390000,6436400
SNGSP,D,20010316,000000,3.7250000,3.7340000,3.6460000,3.6700000,5843800
SNGSP,D,20010319,000000,3.5800000,3.6400000,3.4020000,3.4020000,3961100
SNGSP,D,20010320,000000,3.4000000,3.4400000,3.3520000,3.3530000,1052200
SNGSP,D,20010321,000000,3.3310000,3.4500000,3.2610000,3.3050000,1299000
SNGSP,D,20010322,000000,3.1930000,3.2290000,3.1700000,3.1980000,1130900
SNGSP,D,20010323,000000,3.3000000,3.3000000,3.1790000,3.1800000,899600
SNGSP,D,20010326,000000,3.2000000,3.3100000,3.1190000,3.2760000,2549200
SNGSP,D,20010327,000000,3.2000000,3.2860000,3.2000000,3.2300000,767500
SNGSP,D,20010328,000000,3.2320000,3.2400000,3.1500000,3.1800000,483400
SNGSP,D,20010329,000000,3.1010000,3.1250000,3.0410000,3.0410000,607500
SNGSP,D,20010330,000000,3.0770000,3.0880000,3.0500000,3.0750000,507600
SNGSP,D,20010402,000000,3.0800000,3.0800000,2.9460000,2.9470000,995700
SNGSP,D,20010403,000000,2.9100000,2.9350000,2.8600000,2.8650000,566900
SNGSP,D,20010404,000000,2.8010000,2.8150000,2.7500000,2.8140000,572800
SNGSP,D,20010405,000000,2.8230000,3.0350000,2.8230000,3.0350000,2058200
SNGSP,D,20010406,000000,3.0600000,3.0600000,2.8500000,2.9280000,1534000
SNGSP,D,20010409,000000,2.8990000,2.9050000,2.8310000,2.9050000,320800
SNGSP,D,20010410,000000,2.8800000,2.8800000,2.7500000,2.8300000,2015800
SNGSP,D,20010411,000000,2.8150000,2.9100000,2.8150000,2.8820000,1444500
SNGSP,D,20010412,000000,2.9000000,2.9430000,2.8510000,2.8880000,789400
SNGSP,D,20010413,000000,2.8800000,2.9200000,2.8000000,2.8990000,811200
SNGSP,D,20010416,000000,2.9000000,2.9000000,2.8400000,2.8700000,520800
SNGSP,D,20010417,000000,2.8180000,2.8280000,2.7520000,2.8280000,364100
SNGSP,D,20010418,000000,2.9000000,2.9800000,2.8400000,2.8990000,891300
SNGSP,D,20010419,000000,2.9800000,3.0010000,2.9450000,2.9570000,2172300
SNGSP,D,20010420,000000,2.8900000,2.9950000,2.8800000,2.8800000,483600
SNGSP,D,20010423,000000,2.8210000,2.8650000,2.7730000,2.8070000,121000
