<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,D,20040726,000000,12180.0000000,12380.0000000,11978.0900000,12085.0000000,9637
SBER,D,20040727,000000,12080.0000000,12150.0000000,11750.0000000,11827.0000000,14712
SBER,D,20040728,000000,11890.0000000,12000.0000000,10950.0000000,11059.9900000,30193
SBER,D,20040729,000000,11070.0000000,11337.5000000,10951.0000000,11150.0000000,17724
SBER,D,20040730,000000,11580.0000000,11580.0000000,11020.0200000,11099.9700000,11189
SBER,D,20040802,000000,11190.0000000,11289.0000000,10735.0100000,10785.0000000,15419
SBER,D,20040803,000000,10824.5000000,11030.0000000,10703.0000000,10815.0000000,14966
SBER,D,20040804,000000,10799.9900000,10995.9700000,10781.0000000,10990.0000000,11780
SBER,D,20040805,000000,11005.0000000,11160.0000000,10810.0000000,10860.0000000,18423
SBER,D,20040806,000000,10850.0000000,10874.9800000,10635.0000000,10810.0000000,11298
SBER,D,20040809,000000,10943.5000000,10999.0000000,10850.0100000,10860.0000000,13372
SBER,D,20040810,000000,10802.9900000,10850.0000000,10725.0000000,10805.0000000,7909
SBER,D,20040811,000000,10815.0000000,10900.0000000,10700.1100000,10749.9000000,5913
SBER,D,20040812,000000,10749.0000000,11020.0000000,10702.0000000,11005.0000000,6215
SBER,D,20040813,000000,11360.0000000,11360.0000000,10965.0300000,11195.0000000,14372
SBER,D,20040816,000000,11200.0000000,11254.0000000,11102.0000000,11136.0000000,7315
SBER,D,20040817,000000,11087.3000000,11180.0000000,11021.0100000,11050.0000000,6594
SBER,D,20040818,000000,11062.5000000,11290.0000000,10900.0000000,11042.0000000,19464
SBER,D,20040819,000000,11050.0000000,11109.9900000,10930.0000000,11044.9700000,10620
SBER,D,20040820,000000,11055.0000000,11150.0000000,10980.9800000,11036.9900000,5361
SBER,D,20040823,000000,11055.0000000,11055.0000000,10901.0300000,11040.0000000,4726
SBER,D,20040824,000000,11098.5600000,11150.0000000,11001.0200000,11070.0000000,7530
SBER,D,20040825,000000,11010.0000000,11165.5500000,10972.0000000,11150.0000000,9668
SBER,D,20040826,000000,11197.8800000,11470.0000000,11155.0000000,11329.0000000,20699
SBER,D,20040827,000000,11330.0000000,11460.0000000,11310.0000000,11399.9900000,10457
SBER,D,20040830,000000,11400.0000000,11445.0000000,11270.0000000,11379.9800000,9817
SBER,D,20040831,000000,11370.0000000,11550.0000000,11285.0000000,11472.1000000,19983
SBER,D,20040901,000000,11449.4900000,11550.0000000,11381.0000000,11481.0000000,15097
SBER,D,20040902,000000,11500.0000000,11700.0000000,11474.0000000,11552.0000000,21119
SBER,D,20040903,000000,11552.0100000,11840.0000000,11531.0000000,11785.0000000,16624
SBER,D,20040906,000000,11633.0000000,11890.0000000,11633.0000000,11870.0000000,6449
SBER,D,20040907,000000,11927.5000000,11980.0000000,11790.0000000,11920.0000000,15434
SBER,D,20040908,000000,11919.9800000,11971.0100000,11850.1000000,11898.8100000,11130
SBER,D,20040909,000000,11855.0000000,12065.0000000,11851.2200000,12016.0000000,22381
SBER,D,20040910,000000,12040.0000000,12249.0000000,12000.0300000,12111.0000000,16327
SBER,D,20040913,000000,12225.0000000,12225.0000000,11956.3000000,12080.0000000,5974
SBER,D,20040914,000000,12089.0000000,12485.0000000,12070.0000000,12400.0000000,26891
SBER,D,20040915,000000,12430.0000000,12479.9500000,12381.0000000,12385.0200000,15335
SBER,D,20040916,000000,12380.0000000,12555.0000000,12333.0000000,12468.9000000,26967
SBER,D,20040917,000000,12465.0000000,12519.0000000,12385.0000000,12495.0100000,9189
SBER,D,20040920,000000,12500.0000000,12544.9900000,12411.0300000,12524.0000000,7694
SBER,D,20040921,000000,12510.0000000,12624.0000000,12489.0000000,12592.0000000,13254
SBER,D,20040922,000000,12560.0000000,12650.0000000,12410.1800000,12418.0000000,14489
SBER,D,20040923,000000,12430.0000000,12435.0000000,12255.0500000,12290.0000000,17218
SBER,D,20040924,000000,12295.5000000,12349.9800000,12183.7500000,12245.0000000,7434
SBER,D,20040927,000000,12247.4900000,12298.9700000,12187.0000000,12220.0000000,18202
SBER,D,20040928,000000,12225.0000000,12278.9900000,12000.0000000,12130.0000000,15963
SBER,D,20040929,000000,11645.0100000,12287.0000000,11645.0100000,12110.0000000,12292
SBER,D,20040930,000000,12155.0100000,12245.0000000,12100.0000000,12140.0000000,8144
SBER,D,20041001,000000,12209.5000000,12497.0000000,12100.0000000,12450.0000000,29036
SBER,D,20041004,000000,12482.4300000,12549.9800000,12355.0000000,12462.0000000,19479
SBER,D,20041005,000000,12466.0100000,12600.0000000,12466.0100000,12560.0000000,19620
SBER,D,20041006,000000,12560.0100000,12700.0000000,12460.0000000,12684.9400000,25644
SBER,D,20041007,000000,12700.0000000,12750.0000000,12670.0000000,12700.0000000,13533
SBER,D,20041008,000000,12699.9700000,12758.9700000,12631.0000000,12729.9000000,15736
SBER,D,20041011,000000,12750.0000000,13038.0000000,12658.0500000,13009.7500000,31630
SBER,D,20041012,000000,13008.5000000,13180.0000000,12365.0000000,12379.0000000,45812
SBER,D,20041013,000000,12379.5000000,12668.0000000,12375.0100000,12580.0000000,31241
SBER,D,20041014,000000,12522.0000000,12650.0000000,12494.0000000,12649.0000000,10956
SBER,D,20041015,000000,12700.0000000,12750.0000000,12440.0000000,12550.0000000,11504
SBER,D,20041018,000000,12550.0000000,12789.0000000,12505.0000000,12771.5000000,13874
SBER,D,20041019,000000,12803.6300000,13150.0000000,12751.1000000,12970.0000000,41327
SBER,D,20041020,000000,13000.0000000,13025.0000000,12460.0000000,12490.0000000,31072
SBER,D,20041021,000000,12501.0100000,12685.0000000,12300.0000000,12570.0000000,19778
SBER,D,20041022,000000,12600.0000000,12789.0000000,12600.0000000,12765.0000000,12522
SBER,D,20041025,000000,12795.3700000,12900.1000000,12661.0000000,12700.0000000,18134
SBER,D,20041026,000000,12700.0000000,12950.0000000,12520.0000000,12911.0000000,15457
SBER,D,20041027,000000,12949.5000000,13350.0000000,12921.0000000,13199.8900000,36694
SBER,D,20041028,000000,13344.5000000,13344.5000000,12900.0000000,13128.0000000,26576
SBER,D,20041029,000000,13109.0000000,13687.9800000,13045.0600000,13580.0000000,30051
SBER,D,20041101,000000,13744.5000000,13744.5000000,13345.0000000,13423.0000000,28337
SBER,D,20041102,000000,13071.5000000,13545.0000000,13071.5000000,13493.0000000,23993
SBER,D,20041103,000000,13482.9300000,13600.0000000,13215.0000000,13279.0000000,13447
SBER,D,20041104,000000,13349.9900000,13430.0000000,12945.0000000,13400.0000000,36123
SBER,D,20041105,000000,13390.0000000,14140.0000000,13370.0500000,14072.0100000,42227
SBER,D,20041109,000000,14062.5000000,14300.0000000,13980.0000000,14198.0000000,17130
SBER,D,20041110,000000,14172.0000000,14220.0000000,13981.0000000,14095.0000000,24405
SBER,D,20041111,000000,14052.0000000,14443.9900000,14020.0000000,14193.9900000,28136
SBER,D,20041112,000000,14147.5300000,14249.0000000,14100.0000000,14189.0000000,9449
SBER,D,20041115,000000,14200.0000000,14370.0000000,14152.0000000,14170.1000000,17083
SBER,D,20041116,000000,13759.0000000,14196.0000000,13759.0000000,14025.0000000,27699
SBER,D,20041117,000000,14002.1100000,14248.9900000,13915.1000000,14165.0000000,13445
SBER,D,20041118,000000,14095.0000000,14660.0000000,14087.0000000,14600.0000000,56924
SBER,D,20041119,000000,14525.0000000,14629.9800000,14148.0000000,14200.0000000,26793
SBER,D,20041122,000000,14250.0000000,14355.0000000,14151.0000000,14205.0000000,9323
SBER,D,20041123,000000,14200.0000000,14249.9800000,13753.0000000,13860.0000000,25000
SBER,D,20041124,000000,13451.5000000,14050.0000000,13451.5000000,13671.0000000,16882
SBER,D,20041125,000000,13650.0000000,13828.9400000,13225.0000000,13539.0000000,14792
SBER,D,20041126,000000,13508.0000000,13811.0000000,13450.0000000,13590.0000000,12326
SBER,D,20041129,000000,13601.0000000,13649.9000000,13311.1100000,13545.0000000,9182
SBER,D,20041130,000000,13937.4900000,13937.4900000,13349.1300000,13758.7500000,14405
SBER,D,20041201,000000,13751.0000000,13751.0000000,13365.0000000,13444.9900000,10762
SBER,D,20041202,000000,13445.0000000,13700.0000000,13025.1100000,13441.0000000,20219
SBER,D,20041203,000000,13980.5100000,13980.5100000,13200.0000000,13270.0000000,11951
SBER,D,20041206,000000,13201.0000000,13270.0000000,13000.0000000,13225.5700000,10378
SBER,D,20041207,000000,13237.5000000,13855.2200000,13225.0000000,13850.0000000,17682
SBER,D,20041208,000000,13850.0000000,14078.0000000,12797.0000000,12999.9900000,45207
SBER,D,20041209,000000,13000.0000000,13200.0100000,12370.0000000,12420.0000000,25913
SBER,D,20041210,000000,12370.0000000,12649.8800000,11750.0000000,12100.0000000,22918
SBER,D,20041214,000000,12200.0000000,12825.0000000,12103.7400000,12750.0000000,31244
SBER,D,20041215,000000,12750.0000000,12845.0000000,12501.0000000,12750.0000000,13946
SBER,D,20041216,000000,12799.9900000,12917.9000000,12533.0000000,12648.9800000,11972
SBER,D,20041217,000000,12900.0000000,12900.0000000,12200.0000000,12339.0000000,8818
SBER,D,20041220,000000,12040.1000000,12600.0000000,12000.0000000,12600.0000000,9738
SBER,D,20041221,000000,12600.0000000,13480.0000000,12550.0000000,13440.0000000,32086
SBER,D,20041222,000000,13495.0000000,13495.0000000,13000.0000000,13196.9900000,17645
SBER,D,20041223,000000,13200.0000000,13434.0000000,13100.0000000,13342.8000000,13187
SBER,D,20041224,000000,13365.0000000,13739.0000000,13342.8000000,13690.0000000,15802
SBER,D,20041227,000000,13290.0000000,13790.0000000,13290.0000000,13770.0000000,7236
SBER,D,20041228,000000,13721.7500000,13770.0000000,13560.0000000,13625.1000000,9385
SBER,D,20041229,000000,13560.0000000,13600.0000000,13206.0000000,13435.0000000,11076
SBER,D,20041230,000000,13435.0000000,14097.0000000,13425.2000000,13910.0500000,10548
SBER,D,20050111,000000,14010.0000000,14200.0000000,13780.0000000,14155.0000000,11600
SBER,D,20050112,000000,14190.0000000,14190.0000000,13860.0000000,13999.0000000,9239
SBER,D,20050113,000000,14050.0000000,14050.0000000,13801.0000000,13960.0000000,9670
SBER,D,20050114,000000,13955.5000000,14100.0000000,13845.0000000,13846.0000000,6840
SBER,D,20050117,000000,13673.5000000,13970.0000000,13605.0000000,13605.0000000,14715
SBER,D,20050118,000000,13602.5000000,13730.0000000,13450.0000000,13544.9700000,10076
SBER,D,20050119,000000,13544.0000000,13791.0000000,13460.0000000,13570.0000000,10710
SBER,D,20050120,000000,13550.0000000,13625.0000000,13341.0000000,13415.0000000,7751
SBER,D,20050121,000000,13849.4900000,13849.4900000,13310.0000000,13500.0100000,13586
SBER,D,20050124,000000,13882.5100000,13882.5100000,13420.0000000,13750.0000000,12114
SBER,D,20050125,000000,13749.4900000,14145.0000000,13749.4900000,13974.0000000,36182
SBER,D,20050126,000000,13987.0000000,14150.0000000,13875.0000000,14010.0000000,14759
SBER,D,20050127,000000,14014.0000000,14078.0000000,13930.0000000,14028.0000000,9098
SBER,D,20050128,000000,14022.5000000,14355.8700000,13906.1000000,14300.0000000,17338
SBER,D,20050131,000000,13846.0000000,14637.5700000,13846.0000000,14298.5000000,27584
SBER,D,20050201,000000,14124.5000000,14620.0000000,14124.5000000,14555.0000000,28629
SBER,D,20050202,000000,14567.0000000,14679.0000000,14451.0000000,14560.0000000,22395
SBER,D,20050203,000000,14580.0000000,14800.0000000,14517.0000000,14730.0200000,25862
SBER,D,20050204,000000,14705.0000000,14879.9000000,14631.0000000,14790.0000000,20061
SBER,D,20050207,000000,14860.0000000,14995.0000000,14802.0300000,14949.9000000,18528
SBER,D,20050208,000000,14920.0000000,15055.0000000,14850.0000000,15035.0000000,19003
SBER,D,20050209,000000,15090.0000000,15240.0000000,14952.0000000,15070.0800000,21573
SBER,D,20050210,000000,15071.0100000,15177.0000000,14800.0000000,15079.0000000,12981
SBER,D,20050211,000000,15050.0000000,15340.0000000,14801.0000000,15236.9000000,25103
SBER,D,20050214,000000,15230.0000000,15540.0000000,15142.0000000,15507.0000000,19400
SBER,D,20050215,000000,15520.0000000,15675.0000000,15500.0000000,15659.0000000,15541
SBER,D,20050216,000000,15698.1900000,15698.1900000,15222.0000000,15430.0000000,21623
SBER,D,20050217,000000,15460.0000000,15497.0000000,15290.0000000,15465.0000000,9758
SBER,D,20050218,000000,15473.0000000,15631.9500000,15321.0000000,15550.0000000,15099
SBER,D,20050221,000000,15601.0000000,15650.0000000,15465.0000000,15506.0000000,6221
SBER,D,20050222,000000,15548.0000000,15669.9800000,15401.0000000,15660.0000000,16052
SBER,D,20050224,000000,15650.0000000,15970.7200000,15530.1500000,15876.0000000,19028
SBER,D,20050225,000000,15900.0000000,16300.0100000,15858.0000000,16300.0000000,20077
SBER,D,20050228,000000,16295.0000000,16349.0000000,16152.0000000,16296.0000000,14902
SBER,D,20050301,000000,16330.0000000,16480.0000000,16185.0000000,16220.0000000,13939
SBER,D,20050302,000000,16220.0000000,16401.0100000,15777.0000000,15800.0000000,20210
SBER,D,20050303,000000,15801.0000000,15940.0000000,15702.0200000,15899.0000000,10632
SBER,D,20050304,000000,15944.9900000,16650.0000000,15870.0500000,16600.0000000,22848
SBER,D,20050305,000000,16570.0000000,16580.0000000,16460.0000000,16560.0000000,4594
SBER,D,20050309,000000,16649.0000000,16651.0000000,16150.0000000,16335.0000000,10631
SBER,D,20050310,000000,16251.0000000,16298.9700000,15751.0000000,15900.0000000,26759
SBER,D,20050311,000000,15900.0000000,15965.0000000,15260.0000000,15900.0000000,68863
SBER,D,20050314,000000,15910.0000000,16165.0000000,15750.0000000,16000.1100000,35649
SBER,D,20050315,000000,15920.0000000,16097.9500000,15827.0000000,15872.0000000,8351
SBER,D,20050316,000000,15827.5000000,15949.9900000,15101.5400000,15200.0000000,34497
SBER,D,20050317,000000,15200.0000000,15695.0000000,15031.0000000,15630.0000000,19290
SBER,D,20050318,000000,15602.2800000,15950.0000000,15599.0000000,15872.1400000,28434
SBER,D,20050321,000000,15436.5000000,15970.0000000,15436.5000000,15800.0100000,29577
SBER,D,20050322,000000,15675.0000000,16144.0000000,15631.0000000,16050.0000000,36367
SBER,D,20050323,000000,15900.0000000,15970.0000000,15550.0000000,15907.0200000,32935
SBER,D,20050324,000000,15875.0000000,16379.9900000,15821.1100000,16250.0000000,25462
SBER,D,20050325,000000,16300.0000000,16530.0000000,16295.0000000,16410.0000000,16243
SBER,D,20050328,000000,16410.0000000,16512.0000000,16311.0000000,16499.0000000,6757
SBER,D,20050329,000000,16477.9900000,16477.9900000,16153.0000000,16271.0000000,8997
SBER,D,20050330,000000,16270.5000000,16270.5000000,15808.0000000,16100.0100000,19949
SBER,D,20050331,000000,16110.0000000,16594.0000000,16110.0000000,16495.0000000,18105
SBER,D,20050401,000000,16555.0000000,17050.0000000,16460.0100000,17048.9800000,30864
SBER,D,20050404,000000,17050.0000000,17345.0000000,16935.0000000,17250.0000000,18413
SBER,D,20050405,000000,17200.0000000,17435.0000000,17200.0000000,17389.0000000,9982
SBER,D,20050406,000000,17397.0000000,17500.0000000,17170.0000000,17493.0000000,16033
SBER,D,20050407,000000,17500.5000000,17670.0000000,17451.0000000,17583.0000000,14274
SBER,D,20050408,000000,17600.0000000,17838.9800000,17460.0600000,17630.0000000,12098
SBER,D,20050411,000000,17635.0000000,17680.0000000,16911.0000000,17500.0500000,25411
SBER,D,20050412,000000,17500.0000000,17707.0100000,17400.0000000,17611.0100000,13784
SBER,D,20050413,000000,17660.0000000,18200.0000000,17645.0500000,18020.0000000,23252
SBER,D,20050414,000000,18025.0000000,18256.0000000,17855.0000000,18000.0500000,21771
SBER,D,20050415,000000,17901.0000000,18294.0000000,17856.0600000,18170.0000000,15212
SBER,D,20050418,000000,18165.0000000,18165.0000000,17600.0000000,17799.0000000,22551
SBER,D,20050419,000000,18226.9200000,18226.9200000,17838.0000000,17988.0000000,10314
SBER,D,20050420,000000,18140.0000000,18140.0000000,17853.0300000,17970.0000000,9652
SBER,D,20050421,000000,17825.0000000,18181.0000000,17825.0000000,18065.0000000,18793
SBER,D,20050422,000000,18523.5000000,18523.5000000,18055.0200000,18205.9900000,17003
SBER,D,20050425,000000,18259.5000000,18530.0000000,18000.0000000,18180.0000000,28264
SBER,D,20050426,000000,18199.4500000,18305.0000000,18051.0000000,18102.0100000,14849
SBER,D,20050427,000000,18151.0100000,18157.9900000,17727.0100000,17890.0000000,25484
SBER,D,20050428,000000,17880.0000000,18080.0000000,17784.0000000,17929.9900000,15939
SBER,D,20050429,000000,17850.0000000,18197.0000000,17760.0000000,17961.0000000,8648
SBER,D,20050503,000000,17977.5000000,18281.0000000,17969.0000000,18270.0000000,12195
SBER,D,20050504,000000,18300.0000000,18445.0000000,18222.2200000,18349.0000000,13041
SBER,D,20050505,000000,18400.0000000,18445.0000000,17970.0000000,18126.0000000,23313
SBER,D,20050506,000000,18151.4500000,18165.0000000,18050.0000000,18065.0000000,8738
SBER,D,20050511,000000,17890.0000000,18000.0000000,17600.0000000,17700.0000000,13353
SBER,D,20050512,000000,17680.0000000,17797.9900000,17615.0000000,17723.0000000,10809
SBER,D,20050513,000000,17670.0000000,17874.0000000,17620.0000000,17874.0000000,9914
SBER,D,20050514,000000,18385.0000000,18385.0000000,17750.0000000,17820.0000000,2860
SBER,D,20050516,000000,17785.0000000,17799.9500000,17520.0000000,17520.0000000,10656
SBER,D,20050517,000000,17523.0000000,17989.0000000,17400.0000000,17980.0000000,10730
SBER,D,20050518,000000,18059.5000000,18160.0000000,17881.0100000,18010.0100000,9409
SBER,D,20050519,000000,18030.0100000,18150.4700000,17980.0100000,18040.0000000,4980
SBER,D,20050520,000000,18040.0000000,18080.0000000,17830.0100000,17860.0000000,6871
SBER,D,20050523,000000,17895.0100000,17970.0000000,17700.0000000,17875.0000000,6661
SBER,D,20050524,000000,17199.0100000,18266.0000000,17199.0100000,18240.0000000,11083
SBER,D,20050525,000000,18240.0000000,18281.0000000,17980.0100000,18000.0000000,8004
SBER,D,20050526,000000,18000.0000000,18090.0000000,17801.0100000,17830.0000000,7897
SBER,D,20050527,000000,17849.2400000,18000.0000000,17770.0000000,17845.0000000,12146
SBER,D,20050530,000000,17847.0000000,18035.0000000,17735.0100000,17985.0000000,6144
SBER,D,20050531,000000,17985.0100000,18549.0000000,17955.0000000,18499.0000000,22918
SBER,D,20050601,000000,18500.5100000,18590.0000000,18280.0000000,18460.0100000,16412
SBER,D,20050602,000000,18510.0000000,18590.0000000,18389.0000000,18411.0000000,7569
SBER,D,20050603,000000,18405.0100000,18600.0000000,18405.0100000,18564.0000000,8265
SBER,D,20050606,000000,18565.0000000,18565.0000000,18421.0200000,18500.0000000,4029
SBER,D,20050607,000000,18500.0000000,18541.0000000,18267.5600000,18381.0000000,6463
SBER,D,20050608,000000,18381.0000000,18498.8500000,18381.0000000,18435.0000000,5656
SBER,D,20050609,000000,18451.0000000,18520.0000000,18340.0000000,18375.0000000,5282
SBER,D,20050610,000000,18377.0000000,18500.0000000,18360.0000000,18425.0000000,2251
SBER,D,20050614,000000,18476.0000000,18540.0000000,18350.0000000,18498.0000000,7524
SBER,D,20050615,000000,18500.5000000,18539.0000000,18407.0000000,18420.0000000,2806
SBER,D,20050616,000000,18443.0000000,18590.0000000,18350.0000000,18560.0000000,10925
SBER,D,20050617,000000,18599.5000000,18680.0000000,18470.0100000,18576.0000000,8534
SBER,D,20050620,000000,18600.0000000,18635.0000000,18480.0000000,18499.9800000,5805
SBER,D,20050621,000000,18499.5000000,18509.9900000,18400.0000000,18412.0000000,4852
SBER,D,20050622,000000,18409.5000000,18575.2000000,18390.0000000,18416.0000000,5289
SBER,D,20050623,000000,18462.5000000,19140.0000000,18431.0000000,18920.0000000,22087
SBER,D,20050624,000000,18599.5000000,19084.0000000,18599.5000000,19000.0000000,15767
SBER,D,20050627,000000,19000.0000000,19171.0000000,18850.0000000,18870.1000000,8501
SBER,D,20050628,000000,18900.2100000,18959.8000000,18751.0100000,18840.0000000,8722
SBER,D,20050629,000000,18838.5000000,19050.0000000,18838.5000000,18920.0000000,4966
SBER,D,20050630,000000,19406.0000000,19406.0000000,18920.0000000,19180.0000000,13203
SBER,D,20050701,000000,19180.0000000,19350.0000000,19171.0000000,19230.0000000,11014
SBER,D,20050704,000000,19309.9500000,19310.0000000,19155.0000000,19191.0000000,17707
SBER,D,20050705,000000,19200.0000000,19299.9200000,19008.0000000,19295.0000000,10935
SBER,D,20050706,000000,18772.6300000,20900.0000000,18772.6300000,20152.0000000,55234
SBER,D,20050707,000000,20200.0000000,20599.8000000,19650.0000000,20308.0000000,30894
SBER,D,20050708,000000,20440.0000000,20970.0000000,20440.0000000,20885.0000000,15586
SBER,D,20050711,000000,20892.5000000,21345.0000000,20800.0000000,20991.0300000,22953
SBER,D,20050712,000000,21031.0000000,21050.0000000,20522.0100000,20810.0000000,11321
SBER,D,20050713,000000,20750.0000000,21229.9000000,20670.0000000,21148.0000000,17216
SBER,D,20050714,000000,21205.0100000,21270.8100000,20975.0000000,21000.0000000,8673
SBER,D,20050715,000000,21000.0000000,21000.0000000,20720.0000000,20920.0000000,8706
SBER,D,20050718,000000,20910.0000000,20970.0000000,20700.0000000,20721.0000000,4800
SBER,D,20050719,000000,20721.0000000,21370.0000000,20721.0000000,21245.0000000,32356
SBER,D,20050720,000000,21228.3700000,21342.0000000,21100.0000000,21189.0000000,10419
SBER,D,20050721,000000,21189.0000000,21443.0000000,21128.0100000,21315.0000000,20494
SBER,D,20050722,000000,21312.5000000,23000.0000000,21270.0000000,22090.0200000,46033
SBER,D,20050725,000000,22150.0000000,23319.9900000,22150.0000000,23195.0000000,41306
SBER,D,20050726,000000,23275.5000000,23275.5000000,22111.0000000,22171.0000000,25724
SBER,D,20050727,000000,22166.0000000,22580.0000000,22015.0000000,22200.0000000,14413
SBER,D,20050728,000000,22299.6900000,22520.0000000,22135.0100000,22150.0000000,11840
SBER,D,20050729,000000,22204.4300000,22300.0000000,21601.0000000,21861.0000000,15320
SBER,D,20050801,000000,21849.9000000,22100.0000000,21450.0000000,22090.0000000,11778
SBER,D,20050802,000000,22111.0000000,22380.0000000,22051.1000000,22250.0000000,14184
SBER,D,20050803,000000,22300.5000000,22488.0000000,21610.0000000,21730.0000000,18756
SBER,D,20050804,000000,21800.0000000,22789.0000000,21610.0100000,22600.0000000,25471
SBER,D,20050805,000000,22550.0000000,22699.0000000,22351.0000000,22640.0000000,6497
SBER,D,20050808,000000,22595.0000000,22739.9400000,22450.0100000,22569.9800000,5878
SBER,D,20050809,000000,22605.0000000,22690.0000000,21800.0000000,22370.0100000,14310
SBER,D,20050810,000000,22493.0000000,22580.0000000,22260.0000000,22397.0000000,7615
SBER,D,20050811,000000,22397.0000000,22442.0000000,22001.1000000,22099.0000000,12080
SBER,D,20050812,000000,22090.0000000,22160.0000000,21720.0000000,21937.0000000,11303
SBER,D,20050815,000000,21950.0000000,22417.0500000,21801.0000000,22400.0000000,6871
SBER,D,20050816,000000,22444.0000000,23164.9900000,22305.0000000,22928.0000000,19378
SBER,D,20050817,000000,22900.0000000,23705.0000000,22755.0000000,23700.0000000,24173
SBER,D,20050818,000000,23749.0000000,24000.0000000,23301.0000000,23830.0000000,17274
SBER,D,20050819,000000,23274.5100000,24429.9900000,23274.5100000,24219.5400000,12341
SBER,D,20050822,000000,23435.0000000,25470.0000000,23435.0000000,25170.0000000,32605
SBER,D,20050823,000000,25160.0000000,25820.0000000,25160.0000000,25600.0000000,16604
SBER,D,20050824,000000,26283.5000000,26283.5000000,25480.0000000,25549.9900000,11735
SBER,D,20050825,000000,25600.0000000,25619.0000000,25200.0000000,25310.0100000,8603
SBER,D,20050826,000000,25436.0000000,25550.0000000,25051.0000000,25101.0000000,11962
SBER,D,20050829,000000,25120.0000000,25549.0000000,24890.0500000,25300.0000000,7977
SBER,D,20050830,000000,25300.0000000,25649.9900000,25237.0000000,25385.0000000,10141
SBER,D,20050831,000000,25385.0000000,25548.0000000,24900.0000000,25510.0000000,13269
SBER,D,20050901,000000,25515.0000000,25900.0000000,25401.0000000,25500.0100000,11214
SBER,D,20050902,000000,25525.0100000,25770.0000000,25500.0000000,25625.0000000,6423
SBER,D,20050905,000000,25627.5000000,25750.0000000,25270.0100000,25310.0000000,6865
SBER,D,20050906,000000,25270.5300000,25298.0000000,24259.0000000,24400.2000000,25415
SBER,D,20050907,000000,24400.0000000,24785.0000000,23667.0000000,24260.0000000,25176
SBER,D,20050908,000000,24300.0000000,25500.0000000,24201.0000000,25499.9900000,28112
SBER,D,20050909,000000,25504.0500000,26100.0000000,25370.0000000,25649.9800000,27794
SBER,D,20050912,000000,25685.0000000,25899.4000000,25349.0000000,25410.0100000,9752
SBER,D,20050913,000000,25410.0000000,26100.0000000,25100.0000000,25899.0000000,18528
SBER,D,20050914,000000,25849.5000000,25849.5000000,25120.0100000,25545.0000000,17891
SBER,D,20050915,000000,25600.0000000,25700.0000000,25351.0000000,25589.0000000,7724
SBER,D,20050916,000000,25670.0000000,26090.0000000,25400.0000000,25777.0000000,13275
SBER,D,20050919,000000,25760.0000000,26497.2000000,25555.0100000,26079.0000000,16724
SBER,D,20050920,000000,26000.0000000,27090.0000000,26000.0000000,26851.0000000,29778
SBER,D,20050921,000000,26860.5000000,27308.0000000,26450.0500000,27000.0000000,17435
SBER,D,20050922,000000,27080.0000000,27477.7700000,26610.0000000,26628.0000000,14149
SBER,D,20050923,000000,26700.5000000,26988.9900000,26115.0000000,26927.0000000,13508
SBER,D,20050926,000000,26913.5000000,26913.5000000,26425.0000000,26700.0000000,8472
SBER,D,20050927,000000,26707.0000000,27092.9000000,26700.0100000,26998.0000000,9427
SBER,D,20050928,000000,26997.5000000,27670.0000000,26951.0000000,27501.0000000,18837
SBER,D,20050929,000000,27640.0000000,27699.0000000,26875.0000000,27050.0000000,12186
SBER,D,20050930,000000,27100.0000000,27479.1000000,27100.0000000,27390.0000000,10262
SBER,D,20051003,000000,27350.0000000,27599.0000000,27275.0000000,27569.8800000,8595
SBER,D,20051004,000000,27575.0000000,27780.0000000,27300.0000000,27450.1100000,13849
SBER,D,20051005,000000,27500.0000000,27500.0000000,26655.0000000,26857.0500000,13784
SBER,D,20051006,000000,26600.0000000,26600.0000000,25383.0000000,25998.0000000,23423
SBER,D,20051007,000000,25998.0000000,26251.0000000,25151.0000000,25551.0100000,13677
SBER,D,20051010,000000,25920.0000000,26750.0000000,25515.0000000,26750.0000000,13818
SBER,D,20051011,000000,26749.5000000,27300.0000000,26400.0000000,26961.0000000,16003
SBER,D,20051012,000000,27075.0000000,27290.0000000,25900.0000000,26200.0000000,10449
SBER,D,20051013,000000,26100.0000000,26100.0000000,24950.0000000,25290.0000000,13542
SBER,D,20051014,000000,25241.5000000,25250.0000000,24328.5000000,24432.0000000,13319
SBER,D,20051017,000000,24894.0000000,24960.0000000,24370.0000000,24701.0000000,11477
SBER,D,20051018,000000,24727.7500000,25148.7700000,24650.1000000,24889.0000000,8919
SBER,D,20051019,000000,24795.3000000,24795.3000000,23785.5100000,23825.0000000,13221
SBER,D,20051020,000000,24100.0000000,24350.0000000,24000.0000000,24089.9800000,9130
SBER,D,20051021,000000,23772.5000000,23897.0000000,23347.0000000,23865.0000000,19624
SBER,D,20051024,000000,23875.0000000,24490.0000000,23760.0000000,24289.0000000,12297
SBER,D,20051025,000000,24389.0000000,24598.7700000,23705.0100000,23905.0000000,15376
SBER,D,20051026,000000,24057.5000000,24575.0000000,23850.0000000,24500.0000000,14822
SBER,D,20051027,000000,24575.0000000,24800.0000000,23810.0000000,23850.0000000,15843
SBER,D,20051028,000000,23750.0000000,24590.0000000,23401.0000000,24525.0000000,13469
